true_smooth,fit_smooth,rep,resolution_stride,resolution_label,fit_type,n,loss_per_obs,success,n_iter,fit_s,est_sigmasq,est_range,est_nugget,true_sigmasq,true_range,true_nugget
1.5000,1.5000,1,4,x4,full_nugget0,64,2.3665,True,13,0.0543,16.8613,0.0285,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,4,x4,sigma_only_nugget_free,64,2.1971,True,4,0.0090,12.4999,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,4,x4,range_only_nugget_free,64,2.1926,True,2,0.0073,12.0000,0.0969,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,4,x4,nugget_only,64,2.1966,True,5,0.0086,12.0000,0.0800,2.1244,12.0000,0.0800,2.0000
1.5000,1.5000,1,4,x4,sigma_only_nugget0,64,2.5974,True,4,0.0075,197.0505,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,4,x4,range_only_nugget0,64,2.3825,True,4,0.0169,12.0000,0.0253,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,2,x2,full_nugget_free,128,2.0036,True,10,0.1173,15.5509,0.1187,2.0279,12.0000,0.0800,2.0000
1.5000,1.5000,1,2,x2,full_nugget0,128,2.3334,True,9,0.0993,16.0650,0.0144,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,2,x2,sigma_only_nugget_free,128,2.0129,True,2,0.0132,10.4867,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,2,x2,range_only_nugget_free,128,2.0048,True,4,0.0301,12.0000,0.1076,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,2,x2,nugget_only,128,2.0135,True,5,0.0301,12.0000,0.0800,1.9476,12.0000,0.0800,2.0000
1.5000,1.5000,1,2,x2,sigma_only_nugget0,128,4.9108,True,1,0.0068,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,2,x2,range_only_nugget0,128,2.3451,True,6,0.0646,12.0000,0.0130,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,1,x1,full_nugget_free,256,1.9030,True,10,0.2703,15.0952,0.1108,1.9346,12.0000,0.0800,2.0000
1.5000,1.5000,1,1,x1,full_nugget0,256,2.2672,True,9,0.3386,15.8861,0.0078,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,1,x1,sigma_only_nugget_free,256,1.9073,True,2,0.0556,10.2611,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,1,x1,range_only_nugget_free,256,1.9037,True,3,0.0591,12.0000,0.1029,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,1,x1,nugget_only,256,1.9072,True,5,0.1020,12.0000,0.0800,1.8884,12.0000,0.0800,2.0000
1.5000,1.5000,1,1,x1,sigma_only_nugget0,256,24.6324,True,1,0.0338,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,1,x1,range_only_nugget0,256,2.2772,True,6,0.1547,12.0000,0.0070,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,8,x8,full_nugget_free,32,2.3284,True,9,0.0054,10.1989,0.0640,1.4714,12.0000,0.0800,2.0000
1.5000,1.5000,2,8,x8,full_nugget0,32,2.3459,True,14,0.0111,10.7895,0.0417,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,8,x8,sigma_only_nugget_free,32,2.3345,True,2,0.0011,11.3827,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,8,x8,range_only_nugget_free,32,2.3342,True,5,0.0021,12.0000,0.0760,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,8,x8,nugget_only,32,2.3330,True,3,0.0014,12.0000,0.0800,1.7174,12.0000,0.0800,2.0000
1.5000,1.5000,2,8,x8,sigma_only_nugget0,32,2.4560,True,7,0.0025,34.0677,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,8,x8,range_only_nugget0,32,2.3473,True,4,0.0054,12.0000,0.0438,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,4,x4,full_nugget_free,64,2.1900,True,9,0.0573,11.0543,0.0699,1.9930,12.0000,0.0800,2.0000
1.5000,1.5000,2,4,x4,full_nugget0,64,2.3117,True,11,0.0669,10.5416,0.0216,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,4,x4,sigma_only_nugget_free,64,2.1915,True,4,0.0446,12.9660,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,4,x4,range_only_nugget_free,64,2.1902,True,4,0.0436,12.0000,0.0727,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,4,x4,nugget_only,64,2.1918,True,5,0.0547,12.0000,0.0800,2.0501,12.0000,0.0800,2.0000
1.5000,1.5000,2,4,x4,sigma_only_nugget0,64,2.6709,True,1,0.0062,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,4,x4,range_only_nugget0,64,2.3140,True,6,0.0250,12.0000,0.0227,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,2,x2,full_nugget_free,128,1.9523,True,10,0.1646,11.7444,0.0726,1.5654,12.0000,0.0800,2.0000
1.5000,1.5000,2,2,x2,full_nugget0,128,2.1520,True,9,0.1090,10.3109,0.0136,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,2,x2,sigma_only_nugget_free,128,1.9623,True,4,0.0264,12.7142,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,2,x2,range_only_nugget_free,128,1.9622,True,4,0.0204,12.0000,0.0768,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,2,x2,nugget_only,128,1.9534,True,5,0.0294,12.0000,0.0800,1.5912,12.0000,0.0800,2.0000
1.5000,1.5000,2,2,x2,sigma_only_nugget0,128,3.8881,True,1,0.0087,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,2,x2,range_only_nugget0,128,2.1546,True,5,0.0450,12.0000,0.0144,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,1,x1,full_nugget_free,256,1.8929,True,11,0.5967,10.3861,0.0661,1.7510,12.0000,0.0800,2.0000
1.5000,1.5000,2,1,x1,full_nugget0,256,2.1979,True,9,0.2767,9.7418,0.0061,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,1,x1,sigma_only_nugget_free,256,1.8970,True,4,0.0951,13.2971,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,1,x1,range_only_nugget_free,256,1.8964,True,5,0.2921,12.0000,0.0727,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,1,x1,nugget_only,256,1.8945,True,5,0.1782,12.0000,0.0800,1.7810,12.0000,0.0800,2.0000
1.5000,1.5000,2,1,x1,sigma_only_nugget0,256,26.3947,True,1,0.0369,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,2,1,x1,range_only_nugget0,256,2.2030,True,7,0.2217,12.0000,0.0066,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,8,x8,full_nugget_free,32,2.4263,True,12,0.0080,11.2954,0.0574,1.7266,12.0000,0.0800,2.0000
1.5000,1.5000,3,8,x8,full_nugget0,32,2.4389,True,12,0.0093,12.4785,0.0401,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,8,x8,sigma_only_nugget_free,32,2.4388,True,3,0.0014,14.3647,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,8,x8,range_only_nugget_free,32,2.4272,True,5,0.0018,12.0000,0.0619,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,8,x8,nugget_only,32,2.4375,True,3,0.0013,12.0000,0.0800,2.5105,12.0000,0.0800,2.0000
1.5000,1.5000,3,8,x8,sigma_only_nugget0,32,2.5821,True,7,0.0049,43.8343,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,8,x8,range_only_nugget0,32,2.4391,True,4,0.0058,12.0000,0.0395,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,4,x4,full_nugget_free,64,2.1282,True,10,0.0469,11.7109,0.0487,1.0059,12.0000,0.0800,2.0000
1.5000,1.5000,3,4,x4,full_nugget0,64,2.1604,True,14,0.0480,11.7258,0.0295,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,4,x4,sigma_only_nugget_free,64,2.1631,True,4,0.0064,16.4651,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,4,x4,range_only_nugget_free,64,2.1547,True,4,0.0118,12.0000,0.0609,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,4,x4,nugget_only,64,2.1649,True,4,0.0088,12.0000,0.0800,1.6336,12.0000,0.0800,2.0000
1.5000,1.5000,3,4,x4,sigma_only_nugget0,64,2.3713,True,7,0.0076,125.3889,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,4,x4,range_only_nugget0,64,2.1605,True,4,0.0158,12.0000,0.0298,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,2,x2,full_nugget_free,128,2.0275,True,10,0.1127,10.2959,0.0543,1.7192,12.0000,0.0800,2.0000
1.5000,1.5000,3,2,x2,full_nugget0,128,2.2473,True,8,0.1164,9.9346,0.0114,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,2,x2,sigma_only_nugget_free,128,2.0395,True,4,0.0222,17.8553,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,2,x2,range_only_nugget_free,128,2.0317,True,4,0.0365,12.0000,0.0595,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,2,x2,nugget_only,128,2.0454,True,5,0.0296,12.0000,0.0800,1.8768,12.0000,0.0800,2.0000
1.5000,1.5000,3,2,x2,sigma_only_nugget0,128,4.9712,True,1,0.0091,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,2,x2,range_only_nugget0,128,2.2518,True,6,0.0563,12.0000,0.0123,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,1,x1,full_nugget_free,256,1.9646,True,11,0.3938,9.2288,0.0591,2.0452,12.0000,0.0800,2.0000
1.5000,1.5000,3,1,x1,full_nugget0,256,2.2164,True,12,0.5964,9.2301,0.0056,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,1,x1,sigma_only_nugget_free,256,1.9678,True,4,0.0647,14.9735,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,1,x1,range_only_nugget_free,256,1.9654,True,5,0.1265,12.0000,0.0657,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,1,x1,nugget_only,256,1.9685,True,6,0.1004,12.0000,0.0800,2.0965,12.0000,0.0800,2.0000
1.5000,1.5000,3,1,x1,sigma_only_nugget0,256,28.8089,True,1,0.0296,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,3,1,x1,range_only_nugget0,256,2.2248,True,7,0.1911,12.0000,0.0062,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,8,x8,full_nugget_free,32,2.4562,True,15,0.0088,24.0143,0.0726,0.5426,12.0000,0.0800,2.0000
1.5000,1.5000,4,8,x8,full_nugget0,32,2.4578,True,10,0.0068,24.3279,0.0653,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,8,x8,sigma_only_nugget_free,32,2.4706,True,4,0.0016,19.8650,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,8,x8,range_only_nugget_free,32,2.5023,True,3,0.0013,12.0000,0.0759,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,8,x8,nugget_only,32,2.5031,True,4,0.0016,12.0000,0.0800,2.0386,12.0000,0.0800,2.0000
1.5000,1.5000,4,8,x8,sigma_only_nugget0,32,2.4712,True,7,0.0042,35.1160,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,8,x8,range_only_nugget0,32,2.5265,True,3,0.0039,12.0000,0.0502,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,4,x4,full_nugget_free,64,2.1468,True,9,0.0389,22.1615,0.0733,1.0913,12.0000,0.0800,2.0000
1.5000,1.5000,4,4,x4,full_nugget0,64,2.2405,True,13,0.0620,20.2621,0.0375,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,4,x4,sigma_only_nugget_free,64,2.1727,True,4,0.0078,19.6752,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,4,x4,range_only_nugget_free,64,2.1887,True,4,0.0087,12.0000,0.0717,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,4,x4,nugget_only,64,2.1827,True,4,0.0076,12.0000,0.0800,1.5107,12.0000,0.0800,2.0000
1.5000,1.5000,4,4,x4,sigma_only_nugget0,64,2.3734,True,7,0.0088,125.9049,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,4,x4,range_only_nugget0,64,2.2731,True,5,0.0466,12.0000,0.0312,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,2,x2,full_nugget_free,128,2.0605,True,10,0.1031,20.5319,0.0836,1.8837,12.0000,0.0800,2.0000
1.5000,1.5000,4,2,x2,full_nugget0,128,2.3783,True,10,0.1190,18.5863,0.0149,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,2,x2,sigma_only_nugget_free,128,2.0613,True,4,0.0300,18.9183,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,2,x2,range_only_nugget_free,128,2.0681,True,4,0.0356,12.0000,0.0702,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,2,x2,nugget_only,128,2.0705,True,5,0.0374,12.0000,0.0800,1.9712,12.0000,0.0800,2.0000
1.5000,1.5000,4,2,x2,sigma_only_nugget0,128,5.1701,True,1,0.0114,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,2,x2,range_only_nugget0,128,2.4061,True,6,0.0469,12.0000,0.0129,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,1,x1,full_nugget_free,256,1.9649,True,10,0.3248,21.8944,0.0991,2.0657,12.0000,0.0800,2.0000
1.5000,1.5000,4,1,x1,full_nugget0,256,2.3624,True,10,0.4678,18.2812,0.0075,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,1,x1,sigma_only_nugget_free,256,1.9667,True,4,0.0895,15.9518,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,1,x1,range_only_nugget_free,256,1.9689,True,5,0.1081,12.0000,0.0786,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,1,x1,nugget_only,256,1.9687,True,6,0.1038,12.0000,0.0800,2.0703,12.0000,0.0800,2.0000
1.5000,1.5000,4,1,x1,sigma_only_nugget0,256,30.8980,True,1,0.0284,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,4,1,x1,range_only_nugget0,256,2.3877,True,7,0.1790,12.0000,0.0065,0.0000,12.0000,0.0800,2.0000
