method,seed_lat,seed_lon,seed_total_s,subgrid_used,selection_reason,quadratic_residual_df,lat_step,lon_step,fft_surface_s,q3_extra_s,q5_extra_s,initializer_wall_s,dataset_id,direction_deg_grid,speed_cells,signal_regime,replicate,true_advec_lat,true_advec_lon,seed_error_euclid,seed_angle_error_deg,seed_norm,true_advec_norm,seed_norm_abs_error,correct_quadrant,seed_error_grid_cells,grid_seed_lat,grid_seed_lon,delta_lat_cells,delta_lon_cells,hessian_condition_cells,hessian_eigenvalue_min_cells,quadratic_residual_rmse
M3_fft_Q5,0.0796562884,-0.0465419354,0.0026646250,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0025830000,0.0000738330,0.0000816250,0.0031942080,a337_s2p0_strong_r02,337.5000000000,2.0000000000,strong,2,0.0813013989,-0.0482181125,0.0023486077,0.3741864256,0.0922565772,0.0945246202,0.0022680430,True,0.0458890652,0.0880000000,-0.0630000000,-0.1896298080,0.2612391210,1.2076439589,0.3801496093,0.0343204558
M3_fft,0.0880000000,-0.0630000000,0.0023091250,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0023091250,0.0001002500,0.0000867500,0.0029800410,a337_s2p0_strong_r03,337.5000000000,2.0000000000,strong,3,0.0813013989,-0.0482181125,0.0162288464,4.9279512244,0.1082266141,0.0945246202,0.0137019939,True,0.2796962825,,,,,,,
M3_fft_Q3,0.0774408944,-0.0552691639,0.0024093750,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0023091250,0.0001002500,0.0000867500,0.0029800410,a337_s2p0_strong_r03,337.5000000000,2.0000000000,strong,3,0.0813013989,-0.0482181125,0.0080387077,4.8439841687,0.0951408041,0.0945246202,0.0006161838,True,0.1422128595,0.0880000000,-0.0630000000,-0.2399796735,0.1227116844,1.1633189743,0.3588034709,0.0057525971
M3_fft_Q5,0.0775587742,-0.0566873073,0.0023958751,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0023091250,0.0001002500,0.0000867500,0.0029800410,a337_s2p0_strong_r03,337.5000000000,2.0000000000,strong,3,0.0813013989,-0.0482181125,0.0092592926,5.4916076531,0.0960667178,0.0945246202,0.0015420976,True,0.1590817917,0.0880000000,-0.0630000000,-0.2373005856,0.1002014712,1.1698390622,0.3105904688,0.0304953108
M3_fft,0.0880000000,-0.0630000000,0.0022518330,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0022518330,0.0000762920,0.0000835000,0.0028880420,a337_s2p0_strong_r04,337.5000000000,2.0000000000,strong,4,0.0813013989,-0.0482181125,0.0162288464,4.9279512244,0.1082266141,0.0945246202,0.0137019939,True,0.2796962825,,,,,,,
M3_fft_Q3,0.0830632150,-0.0482630950,0.0023281249,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0022518330,0.0000762920,0.0000835000,0.0028880420,a337_s2p0_strong_r04,337.5000000000,2.0000000000,strong,4,0.0813013989,-0.0482181125,0.0017623903,0.5129445909,0.0960667686,0.0945246202,0.0015421484,True,0.0400476425,0.0880000000,-0.0630000000,-0.1121996580,0.2339191270,1.1648191090,0.4386478752,0.0043828192
M3_fft_Q5,0.0831224546,-0.0468377676,0.0023353330,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0022518330,0.0000762920,0.0000835000,0.0028880420,a337_s2p0_strong_r04,337.5000000000,2.0000000000,strong,4,0.0813013989,-0.0482181125,0.0022850811,1.2709173851,0.0954102664,0.0945246202,0.0008856462,True,0.0468294175,0.0880000000,-0.0630000000,-0.1108533050,0.2565433710,1.1514728597,0.3890991678,0.0281487758
M3_fft,0.0440000000,-0.0630000000,0.0022431250,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0022431250,0.0000716250,0.0000819170,0.0028525840,a337_s2p0_reference_r00,337.5000000000,2.0000000000,reference,0,0.0813013989,-0.0482181125,0.0401235412,24.3977939643,0.0768439978,0.0945246202,0.0176806224,True,0.8796295473,,,,,,,
M3_fft_Q3,0.0604267348,-0.0418292449,0.0023147500,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0022431250,0.0000716250,0.0000819170,0.0028525840,a337_s2p0_reference_r00,337.5000000000,2.0000000000,reference,0,0.0813013989,-0.0482181125,0.0218304656,4.0209051895,0.0734920132,0.0945246202,0.0210326070,True,0.4851416442,0.0440000000,-0.0630000000,0.3733348815,0.3360437315,1.1742223481,0.2856534972,0.0053998207
M3_fft_Q5,0.0583032128,-0.0408132768,0.0023250420,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0022431250,0.0000716250,0.0000819170,0.0028525840,a337_s2p0_reference_r00,337.5000000000,2.0000000000,reference,0,0.0813013989,-0.0482181125,0.0241608806,4.3214293462,0.0711687304,0.0945246202,0.0233558898,True,0.5357384316,0.0440000000,-0.0630000000,0.3250730185,0.3521702098,1.1406023148,0.2620158896,0.0256147228
M3_fft,0.0880000000,-0.0630000000,0.0022590000,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0022590000,0.0000719170,0.0000818750,0.0028772500,a337_s2p0_reference_r01,337.5000000000,2.0000000000,reference,1,0.0813013989,-0.0482181125,0.0162288464,4.9279512244,0.1082266141,0.0945246202,0.0137019939,True,0.2796962825,,,,,,,
M3_fft_Q3,0.0682864640,-0.0632165313,0.0023309171,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0022590000,0.0000719170,0.0000818750,0.0028772500,a337_s2p0_reference_r01,337.5000000000,2.0000000000,reference,1,0.0813013989,-0.0482181125,0.0198580234,12.1208579586,0.0930557413,0.0945246202,0.0014688789,True,0.3796991783,0.0880000000,-0.0630000000,-0.4480349083,-0.0034370043,1.4583336436,0.2638634172,0.0031343251
M3_fft_Q5,0.0685327816,-0.0651366474,0.0023408750,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0022590000,0.0000719170,0.0000818750,0.0028772500,a337_s2p0_reference_r01,337.5000000000,2.0000000000,reference,1,0.0813013989,-0.0482181125,0.0211960942,12.8733326170,0.0945490613,0.0945246202,0.0000244411,True,0.3953881009,0.0880000000,-0.0630000000,-0.4424367808,-0.0339150380,1.4904245271,0.2323234617,0.0212259262
M3_fft,0.0880000000,-0.0630000000,0.0025757920,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0025757920,0.0000705420,0.0000834580,0.0031800001,a337_s2p0_reference_r02,337.5000000000,2.0000000000,reference,2,0.0813013989,-0.0482181125,0.0162288464,4.9279512244,0.1082266141,0.0945246202,0.0137019939,True,0.2796962825,,,,,,,
M3_fft_Q3,0.0855937181,-0.0542564075,0.0026463340,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0025757920,0.0000705420,0.0000834580,0.0031800001,a337_s2p0_reference_r02,337.5000000000,2.0000000000,reference,2,0.0813013989,-0.0482181125,0.0074084419,1.6986490172,0.1013412173,0.0945246202,0.0068165971,True,0.1367588309,0.0880000000,-0.0630000000,-0.0546882257,0.1387871821,1.2809285323,0.2752743348,0.0038454017
M3_fft_Q5,0.0870286625,-0.0531713768,0.0026592501,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0025757920,0.0000705420,0.0000834580,0.0031800001,a337_s2p0_reference_r02,337.5000000000,2.0000000000,reference,2,0.0813013989,-0.0482181125,0.0075720787,0.7521581079,0.1019861922,0.0945246202,0.0074615720,True,0.1520676269,0.0880000000,-0.0630000000,-0.0220758522,0.1560098919,1.2882512385,0.2428041279,0.0196437779
M3_fft,0.0880000000,-0.0630000000,0.0022657090,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0022657090,0.0000726670,0.0000819590,0.0028778750,a337_s2p0_reference_r03,337.5000000000,2.0000000000,reference,3,0.0813013989,-0.0482181125,0.0162288464,4.9279512244,0.1082266141,0.0945246202,0.0137019939,True,0.2796962825,,,,,,,
M3_fft_Q3,0.0852879074,-0.0517792922,0.0023383760,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0022657090,0.0000726670,0.0000819590,0.0028778750,a337_s2p0_reference_r03,337.5000000000,2.0000000000,reference,3,0.0813013989,-0.0482181125,0.0053454889,0.5911614415,0.0997753589,0.0945246202,0.0052507387,True,0.1067898426,0.0880000000,-0.0630000000,-0.0616384690,0.1781064722,1.3243083157,0.2397537674,0.0020748554
M3_fft_Q5,0.0851605210,-0.0503360773,0.0023476680,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0022657090,0.0000726670,0.0000819590,0.0028778750,a337_s2p0_reference_r03,337.5000000000,2.0000000000,reference,3,0.0813013989,-0.0482181125,0.0044021129,0.0850852336,0.0989243904,0.0945246202,0.0043997701,True,0.0939296381,0.0880000000,-0.0630000000,-0.0645336143,0.2010146462,1.3383562413,0.2086768248,0.0158927338
M3_fft,0.0880000000,-0.0630000000,0.0022951250,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0022951250,0.0000878750,0.0000859160,0.0029760420,a337_s2p0_reference_r04,337.5000000000,2.0000000000,reference,4,0.0813013989,-0.0482181125,0.0162288464,4.9279512244,0.1082266141,0.0945246202,0.0137019939,True,0.2796962825,,,,,,,
M3_fft_Q3,0.0868230109,-0.0710721171,0.0023830000,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0022951250,0.0000878750,0.0000859160,0.0029760420,a337_s2p0_reference_r04,337.5000000000,2.0000000000,reference,4,0.0813013989,-0.0482181125,0.0235115658,8.6320134620,0.1122028567,0.0945246202,0.0176782364,True,0.3838545156,0.0880000000,-0.0630000000,-0.0267497522,-0.1281288421,1.0986361297,0.2663000092,0.0022079928
M3_fft_Q5,0.0869832385,-0.0735008850,0.0023810409,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0022951250,0.0000878750,0.0000859160,0.0029760420,a337_s2p0_reference_r04,337.5000000000,2.0000000000,reference,4,0.0813013989,-0.0482181125,0.0259133535,9.5265597845,0.1138791635,0.0945246202,0.0193545433,True,0.4215780649,0.0880000000,-0.0630000000,-0.0231082153,-0.1666807139,1.1042948389,0.2374341766,0.0164918540
M3_fft,0.0880000000,0.0000000000,0.0024822090,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0024822090,0.0000915000,0.0000847910,0.0031255000,a337_s2p0_weak_r00,337.5000000000,2.0000000000,weak,0,0.0813013989,-0.0482181125,0.0486811835,30.6712687346,0.0880000000,0.0945246202,0.0065246202,False,0.7803612881,,,,,,,
M3_fft_Q3,0.0863090914,-0.0248690848,0.0025737090,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0024822090,0.0000915000,0.0000847910,0.0031255000,a337_s2p0_weak_r00,337.5000000000,2.0000000000,weak,0,0.0813013989,-0.0482181125,0.0238799933,14.5974717518,0.0898205469,0.0945246202,0.0047040733,True,0.3877006480,0.0880000000,0.0000000000,-0.0384297403,-0.3947473773,1.3391172265,0.1017056882,0.0006013891
M3_fft_Q5,0.0886620334,-0.0242414111,0.0025670000,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0024822090,0.0000915000,0.0000847910,0.0031255000,a337_s2p0_weak_r00,337.5000000000,2.0000000000,weak,0,0.0813013989,-0.0482181125,0.0250810915,15.3795519460,0.0919162781,0.0945246202,0.0026083422,True,0.4157259630,0.0880000000,0.0000000000,0.0150462129,-0.3847843028,1.3520515313,0.0946584886,0.0075398638
M3_fft,0.0440000000,0.0000000000,0.0026167920,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0026167920,0.0000802080,0.0000844160,0.0032708750,a337_s2p0_weak_r01,337.5000000000,2.0000000000,weak,1,0.0813013989,-0.0482181125,0.0609621254,30.6712687346,0.0440000000,0.0945246202,0.0505246202,False,1.1421391640,,,,,,,
M3_fft_Q3,0.0403840045,-0.0288258981,0.0026970000,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0026167920,0.0000802080,0.0000844160,0.0032708750,a337_s2p0_weak_r01,337.5000000000,2.0000000000,weak,1,0.0813013989,-0.0482181125,0.0452801406,4.8477852228,0.0496165318,0.0945246202,0.0449080884,True,0.9795604381,0.0440000000,0.0000000000,-0.0821817150,-0.4575539384,1.2387556110,0.1098346868,0.0038472599
M3_fft_Q5,0.0389222015,-0.0292886490,0.0027012080,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0026167920,0.0000802080,0.0000844160,0.0032708750,a337_s2p0_weak_r01,337.5000000000,2.0000000000,weak,1,0.0813013989,-0.0482181125,0.0464146632,6.2899030682,0.0487110124,0.0945246202,0.0458136078,True,1.0089424657,0.0440000000,0.0000000000,-0.1154045118,-0.4648991901,1.1666900407,0.1042238384,0.0136958249
M3_fft,0.0440000000,-0.0630000000,0.0028786670,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0028786670,0.0000834580,0.0000834580,0.0035172080,a337_s2p0_weak_r02,337.5000000000,2.0000000000,weak,2,0.0813013989,-0.0482181125,0.0401235412,24.3977939643,0.0768439978,0.0945246202,0.0176806224,True,0.8796295473,,,,,,,
M3_fft_Q3,0.0559603169,-0.0898135721,0.0029621250,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0028786670,0.0000834580,0.0000834580,0.0035172080,a337_s2p0_weak_r02,337.5000000000,2.0000000000,weak,2,0.0813013989,-0.0482181125,0.0487068034,27.4028556547,0.1058207673,0.0945246202,0.0112961471,True,0.8761413019,0.0440000000,-0.0630000000,0.2718253840,-0.4256122555,1.7219720799,0.0630322643,0.0001909988
M3_fft_Q5,0.0549573006,-0.0885552181,0.0029621250,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0028786670,0.0000834580,0.0000834580,0.0035172080,a337_s2p0_weak_r02,337.5000000000,2.0000000000,weak,2,0.0813013989,-0.0482181125,0.0481777293,27.5050247060,0.1042225098,0.0945246202,0.0096978895,True,0.8765983324,0.0440000000,-0.0630000000,0.2490295597,-0.4056383820,1.7504637710,0.0590187015,0.0053949984
M3_fft,0.1320000000,-0.0630000000,0.0022522920,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0022522920,0.0000841660,0.0000860830,0.0029070830,a337_s2p0_weak_r03,337.5000000000,2.0000000000,weak,3,0.0813013989,-0.0482181125,0.0528095858,5.1573983070,0.1462634609,0.0945246202,0.0517388407,True,1.1758876989,,,,,,,
M3_fft_Q3,0.1289039092,-0.0783925739,0.0023364580,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0022522920,0.0000841660,0.0000860830,0.0029070830,a337_s2p0_weak_r03,337.5000000000,2.0000000000,weak,3,0.0813013989,-0.0482181125,0.0563604215,0.6344971712,0.1508695246,0.0945246202,0.0563449044,True,1.1831552822,0.1320000000,-0.0630000000,-0.0703657009,-0.2443265704,1.5633275116,0.0765131830,0.0015766493
M3_fft_Q5,0.1288158925,-0.0754193355,0.0023383750,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0022522920,0.0000841660,0.0000860830,0.0029070830,a337_s2p0_weak_r03,337.5000000000,2.0000000000,weak,3,0.0813013989,-0.0482181125,0.0547497364,0.3230805642,0.1492702593,0.0945246202,0.0547456391,True,1.1629923047,0.1320000000,-0.0630000000,-0.0723660805,-0.1971323097,1.5388222413,0.0736109520,0.0054793795
M3_fft,0.0880000000,-0.0630000000,0.0023295000,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0023295000,0.0000885000,0.0000864580,0.0029906250,a337_s2p0_weak_r04,337.5000000000,2.0000000000,weak,4,0.0813013989,-0.0482181125,0.0162288464,4.9279512244,0.1082266141,0.0945246202,0.0137019939,True,0.2796962825,,,,,,,
M3_fft_Q3,0.1055172159,-0.0729286398,0.0024180000,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0023295000,0.0000885000,0.0000864580,0.0029906250,a337_s2p0_weak_r04,337.5000000000,2.0000000000,weak,4,0.0813013989,-0.0482181125,0.0345979184,3.9791737044,0.1282671796,0.0945246202,0.0337425594,True,0.6758257129,0.0880000000,-0.0630000000,0.3981185440,-0.1575974578,1.2468078801,0.1225465239,0.0018782369
M3_fft_Q5,0.1065023172,-0.0696688642,0.0024159580,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0023295000,0.0000885000,0.0000864580,0.0029906250,a337_s2p0_weak_r04,337.5000000000,2.0000000000,weak,4,0.0813013989,-0.0482181125,0.0330941239,2.5195772832,0.1272654478,0.0945246202,0.0327408276,True,0.6663126883,0.0880000000,-0.0630000000,0.4205072097,-0.1058549868,1.2226508411,0.1153569490,0.0098684818
M3_fft,0.1760000000,-0.0630000000,0.0022915000,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0022915000,0.0000991660,0.0000926250,0.0029845000,a337_s4p0_strong_r00,337.5000000000,4.0000000000,strong,0,0.1626027977,-0.0964362250,0.0360203577,10.9762098657,0.1869358179,0.1890492404,0.0021134226,True,0.6118721278,,,,,,,
M3_fft_Q3,0.1721390880,-0.0878305305,0.0023906660,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0022915000,0.0000991660,0.0000926250,0.0029845000,a337_s4p0_strong_r00,337.5000000000,4.0000000000,strong,0,0.1626027977,-0.0964362250,0.0128451863,3.6392292451,0.1932513071,0.1890492404,0.0042020667,True,0.2561887448,0.1760000000,-0.0630000000,-0.0877479997,-0.3941354042,1.3569257150,0.2788135808,0.0051754146
M3_fft_Q5,0.1723981420,-0.0869035499,0.0023841250,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0022915000,0.0000991660,0.0000926250,0.0029845000,a337_s4p0_strong_r00,337.5000000000,4.0000000000,strong,0,0.1626027977,-0.0964362250,0.0136682356,3.9192194565,0.1930630632,0.1890492404,0.0040138227,True,0.2691760166,0.1760000000,-0.0630000000,-0.0818604084,-0.3794214273,1.4076226953,0.2359210436,0.0297215173
M3_fft,0.1760000000,-0.1260000000,0.0026764170,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0026764170,0.0000821250,0.0000837080,0.0033352920,a337_s4p0_strong_r01,337.5000000000,4.0000000000,strong,1,0.1626027977,-0.0964362250,0.0324576928,4.9279512244,0.2164532282,0.1890492404,0.0274039878,True,0.5593925650,,,,,,,
M3_fft_Q3,0.1760000000,-0.1260000000,0.0027585420,False,delta_outside_half_cell,3.0000000000,0.0440000000,0.0630000000,0.0026764170,0.0000821250,0.0000837080,0.0033352920,a337_s4p0_strong_r01,337.5000000000,4.0000000000,strong,1,0.1626027977,-0.0964362250,0.0324576928,4.9279512244,0.2164532282,0.1890492404,0.0274039878,True,0.5593925650,0.1760000000,-0.1260000000,0.0000000000,0.0000000000,1.3674737606,0.3095492683,0.0087926048
M3_fft_Q5,0.1760000000,-0.1260000000,0.0027601250,False,delta_outside_half_cell,19.0000000000,0.0440000000,0.0630000000,0.0026764170,0.0000821250,0.0000837080,0.0033352920,a337_s4p0_strong_r01,337.5000000000,4.0000000000,strong,1,0.1626027977,-0.0964362250,0.0324576928,4.9279512244,0.2164532282,0.1890492404,0.0274039878,True,0.5593925650,0.1760000000,-0.1260000000,0.0000000000,0.0000000000,1.3584287157,0.2709157509,0.0417336064
M3_fft,0.1320000000,-0.1260000000,0.0027339580,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0027339580,0.0000744170,0.0000822080,0.0033607500,a337_s4p0_strong_r02,337.5000000000,4.0000000000,strong,2,0.1626027977,-0.0964362250,0.0425505349,12.9965114116,0.1824828759,0.1890492404,0.0065663645,True,0.8390210378,,,,,,,
M3_fft_Q3,0.1518257679,-0.1057028435,0.0028083750,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0027339580,0.0000744170,0.0000822080,0.0033607500,a337_s4p0_strong_r02,337.5000000000,4.0000000000,strong,2,0.1626027977,-0.0964362250,0.0142131837,4.1748102376,0.1849977160,0.1890492404,0.0040515245,True,0.2857046646,0.1320000000,-0.1260000000,0.4505856337,0.3221770879,1.3217694049,0.3120297756,0.0067373967
M3_fft_Q5,0.1500864977,-0.1072642617,0.0028161660,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0027339580,0.0000744170,0.0000822080,0.0033607500,a337_s4p0_strong_r02,337.5000000000,4.0000000000,strong,2,0.1626027977,-0.0964362250,0.0165500497,4.8814771819,0.1844764988,0.1890492404,0.0045727416,True,0.3323534294,0.1320000000,-0.1260000000,0.4110567651,0.2973926720,1.2935550879,0.2779419768,0.0371230693
M3_fft,0.1760000000,-0.1260000000,0.0025988340,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0025988340,0.0000720410,0.0000816250,0.0032060420,a337_s4p0_strong_r03,337.5000000000,4.0000000000,strong,3,0.1626027977,-0.0964362250,0.0324576928,4.9279512244,0.2164532282,0.1890492404,0.0274039878,True,0.5593925650,,,,,,,
M3_fft_Q3,0.1668380065,-0.1030290296,0.0026708750,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0025988340,0.0000720410,0.0000816250,0.0032060420,a337_s4p0_strong_r03,337.5000000000,4.0000000000,strong,3,0.1626027977,-0.0964362250,0.0078359471,1.0256925057,0.1960864640,0.1890492404,0.0070372235,True,0.1421833869,0.1760000000,-0.1260000000,-0.2082271258,0.3646185772,1.1085196256,0.4356762760,0.0046836663
M3_fft_Q5,0.1668436701,-0.1030222416,0.0026804590,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0025988340,0.0000720410,0.0000816250,0.0032060420,a337_s4p0_strong_r03,337.5000000000,4.0000000000,strong,3,0.1626027977,-0.0964362250,0.0078333016,1.0231354037,0.1960877164,0.1890492404,0.0070384759,True,0.1421913232,0.1760000000,-0.1260000000,-0.2080984067,0.3647263241,1.0976561983,0.3854842344,0.0330003368
M3_fft,0.1320000000,-0.1260000000,0.0022935000,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0022935000,0.0001053750,0.0000897500,0.0029845000,a337_s4p0_strong_r04,337.5000000000,4.0000000000,strong,4,0.1626027977,-0.0964362250,0.0425505349,12.9965114116,0.1824828759,0.1890492404,0.0065663645,True,0.8390210378,,,,,,,
M3_fft_Q3,0.1525651909,-0.1010732338,0.0023988750,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0022935000,0.0001053750,0.0000897500,0.0029845000,a337_s4p0_strong_r04,337.5000000000,4.0000000000,strong,4,0.1626027977,-0.0964362250,0.0110569164,2.8528899596,0.1830080219,0.1890492404,0.0060412186,True,0.2397072609,0.1320000000,-0.1260000000,0.4673907029,0.3956629557,1.2140546704,0.4106737860,0.0100246082
M3_fft_Q5,0.1506268541,-0.1017111757,0.0023832500,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0022935000,0.0001053750,0.0000897500,0.0029845000,a337_s4p0_strong_r04,337.5000000000,4.0000000000,strong,4,0.1626027977,-0.0964362250,0.0130861886,3.3580230747,0.1817515129,0.1890492404,0.0072977275,True,0.2847680697,0.1320000000,-0.1260000000,0.4233375928,0.3855368929,1.1983343977,0.3680164434,0.0470282025
