tile_y,tile_x,n,median_error,mean_error,median_vza,median_sza,year,slot,file
1,5,4328,0.99131376,1.0327252,4.2495832,62.928467,2025,7,20250710_0745.nc
1,6,4636,0.5700114,0.68431735,1.8367586,64.75587,2025,7,20250710_0745.nc
1,7,4604,0.66786575,0.7469018,2.208506,66.63451,2025,7,20250710_0745.nc
2,0,4287,1.4509801,1.4941257,19.19074,52.396656,2025,7,20250710_0745.nc
2,1,4402,1.5224434,1.5507948,16.35334,54.27716,2025,7,20250710_0745.nc
2,2,4252,1.0412493,1.2491003,13.470631,56.210564,2025,7,20250710_0745.nc
2,3,4529,0.9619106,1.0660154,10.750521,58.07009,2025,7,20250710_0745.nc
2,4,4369,1.5258006,1.5184176,8.156036,59.923183,2025,7,20250710_0745.nc
2,5,3581,1.0224508,1.1642287,5.606086,62.04659,2025,7,20250710_0745.nc
2,6,4464,0.71753156,0.8384607,4.0878325,63.74048,2025,7,20250710_0745.nc
2,7,4387,0.97146493,0.97518605,4.282418,65.627594,2025,7,20250710_0745.nc
3,0,4269,0.86872274,0.92764163,19.956127,51.341957,2025,7,20250710_0745.nc
3,1,4327,0.87132496,0.9928697,17.249615,53.250137,2025,7,20250710_0745.nc
3,2,4259,1.2773753,1.4256657,14.666788,55.122505,2025,7,20250710_0745.nc
3,3,3915,1.2788734,1.4370681,12.048645,57.13223,2025,7,20250710_0745.nc
3,4,3650,1.5934147,1.616805,9.698223,59.12761,2025,7,20250710_0745.nc
3,5,4537,0.768408,0.91855025,7.986522,60.91553,2025,7,20250710_0745.nc
3,6,4491,0.9201437,0.96596783,6.9381795,62.801765,2025,7,20250710_0745.nc
3,7,4110,1.1588999,1.1653109,7.049527,64.68242,2025,7,20250710_0745.nc
0,0,4230,1.0799,1.005046,18.945261,57.300766,2025,0,20250711_0045.nc
0,1,4090,0.8458589,0.8541387,15.992866,55.385574,2025,0,20250711_0045.nc
0,2,4322,0.76678133,0.9175336,13.152882,53.632378,2025,0,20250711_0045.nc
0,3,4419,0.94873685,1.1186887,10.281033,51.81317,2025,0,20250711_0045.nc
0,4,2924,1.8103495,1.7301317,7.692893,50.047596,2025,0,20250711_0045.nc
0,5,4109,1.1086365,1.270785,4.564614,48.15747,2025,0,20250711_0045.nc
0,6,4600,0.8216073,1.043046,2.5850966,46.51533,2025,0,20250711_0045.nc
0,7,4559,0.74807817,0.96600336,2.9284499,44.80485,2025,0,20250711_0045.nc
1,0,4268,1.1786585,1.0719985,18.819435,56.143463,2025,0,20250711_0045.nc
1,1,4462,0.6842201,0.77562374,15.915152,54.279106,2025,0,20250711_0045.nc
1,2,4013,0.8843142,1.0574194,13.109299,52.411167,2025,0,20250711_0045.nc
1,3,4086,1.29561,1.4300902,10.191118,50.65227,2025,0,20250711_0045.nc
1,4,4400,1.3521602,1.4679602,7.1511073,48.746338,2025,0,20250711_0045.nc
1,5,3925,1.0947229,1.4211123,4.2637725,47.03247,2025,0,20250711_0045.nc
1,6,4648,1.5385005,1.5067748,1.8067337,45.18221,2025,0,20250711_0045.nc
1,7,3675,2.201068,2.0959,2.3297715,43.354973,2025,0,20250711_0045.nc
2,0,4154,1.1690437,1.1442682,19.208572,55.080784,2025,0,20250711_0045.nc
2,1,4388,1.1373141,1.0814656,16.329372,53.169304,2025,0,20250711_0045.nc
2,2,3950,1.1150309,1.3027167,13.673809,51.39622,2025,0,20250711_0045.nc
2,3,2829,1.3465651,1.6435844,10.692384,49.686127,2025,0,20250711_0045.nc
2,4,4013,1.8168755,1.7591629,7.941947,47.465157,2025,0,20250711_0045.nc
2,5,3583,2.8441603,2.773367,5.8802905,45.936993,2025,0,20250711_0045.nc
2,6,3066,2.9118447,2.6965942,4.005303,43.796448,2025,0,20250711_0045.nc
2,7,4128,2.52427,2.5091982,4.189423,42.10569,2025,0,20250711_0045.nc
3,0,4139,0.9679114,1.1208166,19.979721,54.075012,2025,0,20250711_0045.nc
3,1,3858,1.0154306,1.242376,17.150013,52.080177,2025,0,20250711_0045.nc
3,2,3970,1.3138056,1.5227435,14.710802,50.330254,2025,0,20250711_0045.nc
3,3,3162,0.9641496,1.2859561,12.028332,48.189713,2025,0,20250711_0045.nc
3,4,4533,1.0356504,1.2787402,9.843394,46.4779,2025,0,20250711_0045.nc
3,5,4248,2.1712835,2.039326,8.058011,44.628822,2025,0,20250711_0045.nc
3,6,2683,2.157931,2.2036169,7.4938974,42.454494,2025,0,20250711_0045.nc
3,7,4078,1.223091,1.5053358,7.1901298,40.850582,2025,0,20250711_0045.nc
0,0,4267,0.60463107,0.738284,18.927744,44.43605,2025,1,20250711_0145.nc
0,1,4111,0.794315,0.850272,15.988986,42.666695,2025,1,20250711_0145.nc
0,2,4387,0.94689184,1.1698288,13.140826,41.06218,2025,1,20250711_0145.nc
0,3,4474,0.8962661,1.2350336,10.276285,39.420914,2025,1,20250711_0145.nc
0,4,3526,2.7699513,2.2337365,7.663166,37.828156,2025,1,20250711_0145.nc
0,5,3952,1.1319064,1.2914217,4.5267615,36.15251,2025,1,20250711_0145.nc
0,6,4599,0.7181128,0.89032197,2.5898864,34.78476,2025,1,20250711_0145.nc
0,7,4509,0.7886962,1.1559079,2.935209,33.357113,2025,1,20250711_0145.nc
1,0,4249,0.84403986,0.8850394,18.81806,43.040924,2025,1,20250711_0145.nc
1,1,4406,0.9610152,1.1319002,15.912117,41.29445,2025,1,20250711_0145.nc
1,2,4268,1.5556009,1.5828804,13.0275,39.565567,2025,1,20250711_0145.nc
1,3,3849,1.9417756,1.9595829,10.267178,37.926014,2025,1,20250711_0145.nc
1,4,4305,1.7830983,1.7446108,7.1093802,36.22122,2025,1,20250711_0145.nc
1,5,3426,1.710176,1.819232,4.323983,34.785507,2025,1,20250711_0145.nc
1,6,4656,0.9818579,1.212437,1.8010945,33.064545,2025,1,20250711_0145.nc
1,7,3651,1.7705303,1.9009129,2.3994281,31.379004,2025,1,20250711_0145.nc
2,0,4268,1.0902989,1.2290643,19.174244,41.74283,2025,1,20250711_0145.nc
2,1,4413,1.0168899,1.0065879,16.333584,39.946793,2025,1,20250711_0145.nc
2,2,3967,1.4407023,1.6274871,13.664816,38.26717,2025,1,20250711_0145.nc
2,3,2287,1.5885134,1.7645774,10.77626,36.85222,2025,1,20250711_0145.nc
2,4,3779,1.628619,1.7046716,7.875506,34.593166,2025,1,20250711_0145.nc
2,5,3852,2.9006371,2.8239336,5.849312,33.168465,2025,1,20250711_0145.nc
2,6,2822,3.126728,2.9930017,4.1293283,31.288048,2025,1,20250711_0145.nc
2,7,4188,2.3013167,2.254025,4.1832914,29.881012,2025,1,20250711_0145.nc
3,0,4266,0.92003727,1.2295947,19.949669,40.545425,2025,1,20250711_0145.nc
3,1,4053,1.4161292,1.6231116,17.208652,38.72876,2025,1,20250711_0145.nc
3,2,3982,1.5686228,1.7037519,14.69215,36.981426,2025,1,20250711_0145.nc
3,3,3114,1.2574987,1.5988983,11.972984,34.984306,2025,1,20250711_0145.nc
3,4,4459,1.1029577,1.3056715,9.836152,33.333374,2025,1,20250711_0145.nc
3,5,4249,2.6151178,2.5341105,8.070987,31.622112,2025,1,20250711_0145.nc
3,6,2773,2.3047247,2.372499,7.473544,29.572315,2025,1,20250711_0145.nc
3,7,4255,1.288887,1.5904616,7.1361666,28.213072,2025,1,20250711_0145.nc
0,0,4272,0.6171231,0.76500976,18.928043,33.03102,2025,2,20250711_0245.nc
0,1,4166,0.7607905,0.88662124,15.999516,31.606125,2025,2,20250711_0245.nc
0,2,4472,0.8929378,1.1653097,13.128691,30.35048,2025,2,20250711_0245.nc
0,3,4493,0.8244936,1.2626668,10.264563,29.143318,2025,2,20250711_0245.nc
0,4,3793,2.5203426,2.2861464,7.663199,27.948105,2025,2,20250711_0245.nc
0,5,3958,1.3287907,1.5081154,4.5428133,26.871088,2025,2,20250711_0245.nc
0,6,4630,0.6839087,1.0021769,2.5869746,26.122131,2025,2,20250711_0245.nc
0,7,4386,0.843501,1.2978011,2.9500012,25.42318,2025,2,20250711_0245.nc
1,0,4336,0.80505383,0.83445704,18.817205,31.221973,2025,2,20250711_0245.nc
1,1,4368,1.0991352,1.2812008,15.90896,29.767715,2025,2,20250711_0245.nc
1,2,4353,1.8853543,1.8572336,13.021822,28.402817,2025,2,20250711_0245.nc
1,3,3657,2.093592,2.0976806,10.365406,27.013647,2025,2,20250711_0245.nc
1,4,4194,1.8845437,1.9039961,7.0609155,25.950731,2025,2,20250711_0245.nc
1,5,3516,2.3373225,2.237604,4.4671984,25.068272,2025,2,20250711_0245.nc
1,6,4569,0.93622124,1.2308191,1.8002198,23.847733,2025,2,20250711_0245.nc
1,7,3508,1.6062199,1.815178,2.4387627,22.740261,2025,2,20250711_0245.nc
2,0,4320,0.98184365,0.9867243,19.168102,29.516685,2025,2,20250711_0245.nc
2,1,4330,0.93892914,0.9948729,16.330837,27.982933,2025,2,20250711_0245.nc
2,2,4255,1.8426228,1.8672911,13.581459,26.566238,2025,2,20250711_0245.nc
2,3,1968,2.189047,2.0893366,10.786127,25.71231,2025,2,20250711_0245.nc
2,4,3802,1.536624,1.6899365,7.8934503,23.758585,2025,2,20250711_0245.nc
2,5,4295,2.882499,2.8188431,5.8157673,22.667526,2025,2,20250711_0245.nc
2,6,3126,3.145186,3.0217984,4.029538,21.52433,2025,2,20250711_0245.nc
2,7,4626,1.9203851,2.031644,4.3014226,20.72515,2025,2,20250711_0245.nc
3,0,4217,0.9109968,1.1728122,19.944542,27.92289,2025,2,20250711_0245.nc
3,1,4183,1.6926256,1.7413797,17.24928,26.343447,2025,2,20250711_0245.nc
3,2,3987,1.7720671,1.8741305,14.686714,24.840324,2025,2,20250711_0245.nc
3,3,3031,2.1304326,2.1080456,11.853331,23.459026,2025,2,20250711_0245.nc
3,4,4315,1.2522223,1.4814217,9.801424,21.86857,2025,2,20250711_0245.nc
3,5,4451,2.919933,2.6952176,8.005364,20.61429,2025,2,20250711_0245.nc
3,6,3249,2.4797857,2.4954393,7.3357134,19.157473,2025,2,20250711_0245.nc
3,7,4530,1.1257727,1.487527,7.05861,18.439133,2025,2,20250711_0245.nc
0,0,4278,0.6576015,0.7758545,18.925167,25.201675,2025,3,20250711_0345.nc
0,1,4208,0.79847044,0.9290674,16.014908,24.58173,2025,3,20250711_0345.nc
0,2,4444,0.88041437,1.0827882,13.128901,24.187809,2025,3,20250711_0345.nc
0,3,4495,0.904728,1.2555363,10.26163,23.926476,2025,3,20250711_0345.nc
0,4,4283,2.6950495,2.4459112,7.5118747,23.784021,2025,3,20250711_0345.nc
0,5,4191,1.6990534,1.7847012,4.621536,23.795563,2025,3,20250711_0345.nc
0,6,4587,0.9199842,1.2389668,2.5787215,24.14857,2025,3,20250711_0345.nc
0,7,4530,1.0116161,1.4297259,2.9239316,24.597713,2025,3,20250711_0345.nc
1,0,4361,0.79289824,0.8175978,18.818758,22.848442,2025,3,20250711_0345.nc
1,1,4369,0.9748395,1.1713305,15.908039,22.201748,2025,3,20250711_0345.nc
1,2,4261,1.6137364,1.6840911,13.0501585,21.73997,2025,3,20250711_0345.nc
1,3,3650,2.3004541,2.224242,10.350012,21.265266,2025,3,20250711_0345.nc
1,4,4335,2.1589863,2.113111,7.0933905,21.39075,2025,3,20250711_0345.nc
1,5,3927,2.8305938,2.5902462,4.520175,21.565577,2025,3,20250711_0345.nc
1,6,4465,0.8453034,1.2846066,1.7761723,21.73415,2025,3,20250711_0345.nc
1,7,3787,1.8667537,1.9613848,2.3059313,21.967894,2025,3,20250711_0345.nc
2,0,4291,0.9196937,0.9408993,19.164764,20.511505,2025,3,20250711_0345.nc
2,1,4330,0.89104325,0.9774092,16.331688,19.807072,2025,3,20250711_0345.nc
2,2,4465,1.8196172,1.8287114,13.52511,19.278358,2025,3,20250711_0345.nc
2,3,1925,2.905937,2.6271322,10.966717,19.652376,2025,3,20250711_0345.nc
2,4,3820,1.240727,1.5123793,7.90884,18.903362,2025,3,20250711_0345.nc
2,5,4360,2.7512689,2.5051193,5.7990994,18.88895,2025,3,20250711_0345.nc
2,6,3558,3.1695113,2.8952978,4.061887,19.290043,2025,3,20250711_0345.nc
2,7,4629,1.6586139,1.7660961,4.3041167,19.763851,2025,3,20250711_0345.nc
3,0,4180,1.2130115,1.4111302,19.935074,18.241508,2025,3,20250711_0345.nc
3,1,4257,1.7709023,1.8151864,17.253109,17.473715,2025,3,20250711_0345.nc
3,2,4289,1.9149976,1.9521334,14.656301,16.882519,2025,3,20250711_0345.nc
3,3,2740,2.6222548,2.5343516,11.90646,16.91513,2025,3,20250711_0345.nc
3,4,4189,1.6023774,1.7546549,9.80219,16.261976,2025,3,20250711_0345.nc
3,5,4487,2.7800636,2.7234747,8.017273,16.428095,2025,3,20250711_0345.nc
3,6,3206,2.5208874,2.4942868,7.3457537,16.451988,2025,3,20250711_0345.nc
3,7,4582,0.9248798,1.2756034,7.0585012,17.381222,2025,3,20250711_0345.nc
0,0,4302,0.693426,0.8043609,18.922268,24.38345,2025,4,20250711_0445.nc
0,1,4254,0.876403,0.9882855,16.01574,24.886116,2025,4,20250711_0445.nc
0,2,4451,0.85012877,1.1751134,13.125688,25.599016,2025,4,20250711_0445.nc
0,3,4499,1.1780803,1.425106,10.250992,26.402803,2025,4,20250711_0445.nc
0,4,4410,2.704763,2.4472473,7.457965,27.321953,2025,4,20250711_0445.nc
0,5,4094,1.7346569,1.8183501,4.6327877,28.35168,2025,4,20250711_0445.nc
0,6,4608,1.2449136,1.3655862,2.5867457,29.54204,2025,4,20250711_0445.nc
0,7,4499,1.1950829,1.41762,2.9158227,30.790606,2025,4,20250711_0445.nc
1,0,4325,0.7732645,0.80944425,18.826004,21.969833,2025,4,20250711_0445.nc
1,1,4330,0.94844437,1.0788023,15.913322,22.544907,2025,4,20250711_0445.nc
1,2,4138,1.6398859,1.7373066,13.109209,23.194336,2025,4,20250711_0445.nc
1,3,3989,2.2626104,2.2575583,10.246542,24.028334,2025,4,20250711_0445.nc
1,4,4458,2.09168,2.04789,7.1371245,25.185097,2025,4,20250711_0445.nc
1,5,4176,2.845488,2.5923157,4.4448175,26.286398,2025,4,20250711_0445.nc
1,6,4380,0.84643555,1.3177437,1.751456,27.602428,2025,4,20250711_0445.nc
1,7,4170,1.849294,1.9922048,2.1776392,28.775032,2025,4,20250711_0445.nc
2,0,4301,0.9024868,1.0379771,19.175104,19.54129,2025,4,20250711_0445.nc
2,1,4356,0.86014146,0.9968379,16.334133,20.19067,2025,4,20250711_0445.nc
2,2,4460,1.6830686,1.7707169,13.537185,21.003508,2025,4,20250711_0445.nc
2,3,2221,3.2617874,2.970766,11.160257,22.289124,2025,4,20250711_0445.nc
2,4,3693,1.5164468,1.6520773,7.878428,23.264479,2025,4,20250711_0445.nc
2,5,4592,2.2454855,2.2230117,5.7656975,24.293583,2025,4,20250711_0445.nc
2,6,4270,3.1824138,2.7194817,4.007705,25.688385,2025,4,20250711_0445.nc
2,7,4605,1.5102311,1.6845894,4.3243246,27.021646,2025,4,20250711_0445.nc
3,0,4143,1.8399363,1.8330083,19.918219,17.16621,2025,4,20250711_0445.nc
3,1,4333,1.9073589,1.8724372,17.252213,17.871443,2025,4,20250711_0445.nc
3,2,4391,2.2289898,2.1586857,14.628134,18.783615,2025,4,20250711_0445.nc
3,3,3500,2.7847128,2.6273122,11.985151,20.056705,2025,4,20250711_0445.nc
3,4,4128,2.1169078,2.089252,9.8107395,21.02906,2025,4,20250711_0445.nc
3,5,4508,2.9763565,2.9142404,8.012728,22.37001,2025,4,20250711_0445.nc
3,6,3449,2.3867273,2.4542787,7.2912703,23.592714,2025,4,20250711_0445.nc
3,7,4560,0.8968967,1.2618198,7.056137,25.29401,2025,4,20250711_0445.nc
0,0,4277,0.7179816,0.82392925,18.92738,31.048986,2025,5,20250711_0545.nc
0,1,4256,0.90980434,1.0921614,16.022053,32.3683,2025,5,20250711_0545.nc
0,2,4389,0.8661486,1.2002845,13.123268,33.842773,2025,5,20250711_0545.nc
0,3,4482,1.4754939,1.5977794,10.250946,35.29882,2025,5,20250711_0545.nc
0,4,4340,2.53058,2.3383346,7.441834,36.783394,2025,5,20250711_0545.nc
0,5,4419,1.7896218,1.8066926,4.7176075,38.38455,2025,5,20250711_0545.nc
0,6,4613,1.3430494,1.3583767,2.574092,39.963264,2025,5,20250711_0545.nc
0,7,4498,1.3384712,1.4306413,2.8840873,41.605877,2025,5,20250711_0545.nc
1,0,4359,0.79039943,0.83020705,18.839018,29.150831,2025,5,20250711_0545.nc
1,1,4368,0.83225584,0.91421056,15.929843,30.571201,2025,5,20250711_0545.nc
1,2,4404,1.5103985,1.682188,13.054125,32.034676,2025,5,20250711_0545.nc
1,3,4386,2.1651874,2.1053495,10.142986,33.563557,2025,5,20250711_0545.nc
1,4,4496,1.9118267,1.9079425,7.1245832,35.198143,2025,5,20250711_0545.nc
1,5,4336,2.2977476,2.1681302,4.386073,36.772484,2025,5,20250711_0545.nc
1,6,4024,1.056292,1.4285455,1.6773406,38.572998,2025,5,20250711_0545.nc
1,7,4342,1.4389111,1.5354412,2.1441975,40.1073,2025,5,20250711_0545.nc
2,0,4297,0.8601725,1.0101484,19.188866,27.320774,2025,5,20250711_0545.nc
2,1,4331,0.85370874,0.9655688,16.354,28.826399,2025,5,20250711_0545.nc
2,2,4461,1.8461927,1.8671623,13.543086,30.384396,2025,5,20250711_0545.nc
2,3,2716,3.289108,3.1716897,11.281926,31.8652,2025,5,20250711_0545.nc
2,4,3776,1.231554,1.6228987,7.893041,33.792656,2025,5,20250711_0545.nc
2,5,4608,2.3708663,2.121749,5.7649193,35.328,2025,5,20250711_0545.nc
2,6,4556,2.765295,2.357808,4.119194,37.04985,2025,5,20250711_0545.nc
2,7,4569,1.6592127,1.7101468,4.3249693,38.808533,2025,5,20250711_0545.nc
3,0,4102,1.9199021,1.9120173,19.922825,25.627342,2025,5,20250711_0545.nc
3,1,4377,1.9199231,1.8746071,17.246227,27.196264,2025,5,20250711_0545.nc
3,2,4378,2.0791392,2.0805573,14.6178,28.831604,2025,5,20250711_0545.nc
3,3,4323,2.4261794,2.3285773,12.136556,30.49596,2025,5,20250711_0545.nc
3,4,4202,2.1579795,2.0870159,9.82127,32.252766,2025,5,20250711_0545.nc
3,5,4470,2.7755532,2.6590445,7.9946284,33.95757,2025,5,20250711_0545.nc
3,6,4101,2.382993,2.388901,7.080549,35.64374,2025,5,20250711_0545.nc
3,7,4581,0.87583506,1.1890117,7.051602,37.513645,2025,5,20250711_0545.nc
0,0,4299,0.7073301,0.84798145,18.924133,41.964195,2025,6,20250711_0645.nc
0,1,4247,0.8822257,1.0818813,16.044817,43.624493,2025,6,20250711_0645.nc
0,2,4412,0.9897877,1.2203839,13.120247,45.385895,2025,6,20250711_0645.nc
0,3,4330,1.643733,1.6657718,10.270914,47.110428,2025,6,20250711_0645.nc
0,4,4512,2.0140676,1.9234983,7.4275055,48.852867,2025,6,20250711_0645.nc
0,5,4534,1.3577993,1.4474123,4.7197113,50.635742,2025,6,20250711_0645.nc
0,6,4503,1.0717263,1.1898928,2.5616226,52.408962,2025,6,20250711_0645.nc
0,7,4470,0.838668,0.93011504,2.8634396,54.239647,2025,6,20250711_0645.nc
1,0,4328,0.82085085,0.8684362,18.83976,40.523315,2025,6,20250711_0645.nc
1,1,4330,0.8386893,0.91875726,15.92925,42.261566,2025,6,20250711_0645.nc
1,2,4381,1.376628,1.448981,13.000492,44.014343,2025,6,20250711_0645.nc
1,3,4590,1.7367401,1.7356328,10.09207,45.798508,2025,6,20250711_0645.nc
1,4,4534,1.4179214,1.5422552,7.144472,47.616737,2025,6,20250711_0645.nc
1,5,4421,1.7919637,1.7893463,4.335354,49.39027,2025,6,20250711_0645.nc
1,6,4013,1.2383649,1.4506847,1.6813152,51.343052,2025,6,20250711_0645.nc
1,7,4622,0.8593489,1.0647119,2.2134676,53.053112,2025,6,20250711_0645.nc
2,0,4292,0.89249897,0.97064066,19.185518,39.16191,2025,6,20250711_0645.nc
2,1,4361,0.88586634,1.0202205,16.35119,40.94348,2025,6,20250711_0645.nc
2,2,4457,1.8779199,1.7876384,13.5554695,42.737083,2025,6,20250711_0645.nc
2,3,3043,3.003087,2.9027297,11.159034,44.34137,2025,6,20250711_0645.nc
2,4,4182,1.1897904,1.5038941,8.015041,46.463028,2025,6,20250711_0645.nc
2,5,4621,1.6649858,1.5907166,5.7599425,48.22999,2025,6,20250711_0645.nc
2,6,4627,2.020218,1.8149651,4.113032,50.09101,2025,6,20250711_0645.nc
2,7,4556,0.99104893,1.1996756,4.336319,51.958588,2025,6,20250711_0645.nc
3,0,4164,1.6296829,1.7334272,19.930374,37.909958,2025,6,20250711_0645.nc
3,1,4354,2.0074844,1.9525405,17.24937,39.721897,2025,6,20250711_0645.nc
3,2,4395,1.8341554,1.8070773,14.617533,41.564083,2025,6,20250711_0645.nc
3,3,4353,1.9091611,1.8960483,12.14391,43.394302,2025,6,20250711_0645.nc
3,4,4206,1.9025843,1.9352107,9.845356,45.287514,2025,6,20250711_0645.nc
3,5,4525,2.1051848,2.015838,7.998045,47.141747,2025,6,20250711_0645.nc
3,6,4575,2.1431437,2.0818229,6.945254,49.00497,2025,6,20250711_0645.nc
3,7,4558,0.7751645,0.8813186,7.0576887,50.8937,2025,6,20250711_0645.nc
0,0,4279,0.75918883,0.87690467,18.921646,54.621014,2025,7,20250711_0745.nc
0,1,4208,0.8224811,0.9510503,16.042728,56.416878,2025,7,20250711_0745.nc
0,2,4443,0.79452866,0.912091,13.119318,58.314255,2025,7,20250711_0745.nc
0,3,4236,1.1939473,1.2787449,10.288429,60.124466,2025,7,20250711_0745.nc
0,4,4403,1.1246636,1.1579342,7.391374,62.00586,2025,7,20250711_0745.nc
0,5,4533,0.7120236,0.8106368,4.7361064,63.8596,2025,7,20250711_0745.nc
0,6,4527,0.5895318,0.74456596,2.5544693,65.74049,2025,7,20250711_0745.nc
0,7,4459,0.95515066,1.0334862,2.8785615,67.642654,2025,7,20250711_0745.nc
1,0,4318,0.9489088,0.96647507,18.853943,53.442406,2025,7,20250711_0745.nc
1,1,4354,0.7819115,0.87272424,15.939428,55.313026,2025,7,20250711_0745.nc
1,2,4414,1.115484,1.1355937,12.996478,57.188076,2025,7,20250711_0745.nc
1,3,4554,0.9890753,1.0930187,10.090454,59.057205,2025,7,20250711_0745.nc
1,4,4595,0.90470207,0.9933174,7.1907063,60.94273,2025,7,20250711_0745.nc
1,5,4528,1.0432172,1.0898635,4.325571,62.820274,2025,7,20250711_0745.nc
1,6,4141,0.92665213,0.99467593,1.7795904,64.77399,2025,7,20250711_0745.nc
1,7,4639,0.63387066,0.73762405,2.2066987,66.59151,2025,7,20250711_0745.nc
2,0,4253,0.9649778,1.0087724,19.1856,52.342037,2025,7,20250711_0745.nc
2,1,4404,0.8267664,0.9158979,16.355831,54.222694,2025,7,20250711_0745.nc
2,2,4420,1.3464911,1.2884138,13.548827,56.10562,2025,7,20250711_0745.nc
2,3,3786,2.1702318,2.109751,10.996431,57.854202,2025,7,20250711_0745.nc
2,4,4568,0.9264245,1.0910006,8.082088,59.929535,2025,7,20250711_0745.nc
2,5,4598,0.7306555,0.8255627,5.734103,61.829132,2025,7,20250711_0745.nc
2,6,4589,0.81826717,0.9291941,4.1097226,63.728565,2025,7,20250711_0745.nc
2,7,4555,0.62736183,0.74742156,4.327294,65.63441,2025,7,20250711_0745.nc
3,0,4174,1.146049,1.4308053,19.956749,51.299507,2025,7,20250711_0745.nc
3,1,4332,1.6158452,1.5647578,17.250378,53.20096,2025,7,20250711_0745.nc
3,2,4442,1.442558,1.4550525,14.613028,55.116688,2025,7,20250711_0745.nc
3,3,4395,1.3962986,1.4385949,12.126555,57.01442,2025,7,20250711_0745.nc
3,4,4367,0.9591249,1.1944168,9.837113,58.950386,2025,7,20250711_0745.nc
3,5,4370,1.245957,1.2424229,7.9684396,60.870155,2025,7,20250711_0745.nc
3,6,4573,1.0291042,1.0891908,6.9480824,62.73998,2025,7,20250711_0745.nc
3,7,4558,0.9973415,0.98786134,7.0541573,64.66688,2025,7,20250711_0745.nc
0,0,4311,0.84530145,0.8673662,18.93002,57.26988,2025,0,20250712_0045.nc
0,1,4055,1.0255564,0.93580794,15.989586,55.352703,2025,0,20250712_0045.nc
0,2,4338,0.84763825,0.8532608,13.11495,53.58249,2025,0,20250712_0045.nc
0,3,4558,0.8006264,0.89338833,10.255617,51.78534,2025,0,20250712_0045.nc
0,4,4524,0.8633398,0.9907252,7.3948874,49.98113,2025,0,20250712_0045.nc
0,5,4579,0.76362324,0.88163227,4.6943955,48.216232,2025,0,20250712_0045.nc
0,6,4505,1.8238174,1.7389846,2.5979238,46.49886,2025,0,20250712_0045.nc
0,7,4243,1.4540668,1.516322,2.8330195,44.70206,2025,0,20250712_0045.nc
1,0,4221,1.0722209,1.0004187,18.827684,56.133736,2025,0,20250712_0045.nc
1,1,3621,1.1124797,1.2902291,16.200426,54.371986,2025,0,20250712_0045.nc
1,2,3511,0.91947734,1.1777387,12.794084,52.37599,2025,0,20250712_0045.nc
1,3,3980,0.9450394,1.244766,10.099425,50.635075,2025,0,20250712_0045.nc
1,4,4549,0.98077697,0.96345675,7.188567,48.748756,2025,0,20250712_0045.nc
1,5,4610,0.877693,0.8795691,4.337977,46.953064,2025,0,20250712_0045.nc
1,6,4581,0.79364717,0.9649061,1.8395252,45.179302,2025,0,20250712_0045.nc
1,7,4437,2.4742813,2.2651384,2.2327855,43.374912,2025,0,20250712_0045.nc
2,0,4234,1.1004279,1.051183,19.181519,55.059555,2025,0,20250712_0045.nc
2,1,4426,1.074723,1.0217868,16.33574,53.1666,2025,0,20250712_0045.nc
2,2,3680,0.89059114,1.2245364,13.715091,51.28843,2025,0,20250712_0045.nc
2,3,3247,0.9575938,1.2825695,10.6455765,49.18992,2025,0,20250712_0045.nc
2,4,4574,0.9865852,0.9544461,8.098047,47.56613,2025,0,20250712_0045.nc
2,5,4575,0.9136963,0.96732163,5.7347026,45.727158,2025,0,20250712_0045.nc
2,6,4444,0.8413958,1.1017938,4.049428,43.93009,2025,0,20250712_0045.nc
2,7,4599,1.2836089,1.530018,4.310293,42.10686,2025,0,20250712_0045.nc
3,0,4261,1.0139338,0.95788753,19.951939,54.06044,2025,0,20250712_0045.nc
3,1,4323,0.87610066,1.0254903,17.250618,52.14954,2025,0,20250712_0045.nc
3,2,4109,1.3756944,1.5077503,14.633661,50.310272,2025,0,20250712_0045.nc
3,3,2723,2.1908104,2.0272748,12.120982,48.318554,2025,0,20250712_0045.nc
3,4,4218,0.86277306,1.0513245,9.772612,46.439766,2025,0,20250712_0045.nc
3,5,4550,0.90292317,1.1104246,7.974948,44.600418,2025,0,20250712_0045.nc
3,6,3819,1.2989732,1.609145,6.90724,42.793343,2025,0,20250712_0045.nc
