dataset,day,direction,band_type,band_index,band_low,band_high,lon_scheme,rank,rank_fraction,eigenvalue,eigenvalue_fraction,cumulative_fraction
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,56,0.7,0.19551838013729797,0.0024439797517162246,0.9506863908287927
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,57,0.7125,0.1932469967872731,0.002415587459840914,0.9531019782886336
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,58,0.725,0.19015742986985915,0.0023769678733732394,0.9554789461620069
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,59,0.7375,0.19013581592377932,0.0023766976990472416,0.9578556438610542
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,60,0.75,0.18879246326408813,0.0023599057908011015,0.9602155496518553
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,61,0.7625,0.18159979203641832,0.002269997400455229,0.9624855470523105
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,62,0.775,0.17856240734950568,0.002232030091868821,0.9647175771441793
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,63,0.7875,0.1735485586067419,0.002169356982584274,0.9668869341267635
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,64,0.8,0.17347884926175336,0.002168485615771917,0.9690554197425354
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,65,0.8125,0.1718471465455959,0.002148089331819949,0.9712035090743554
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,66,0.825,0.16662008691527064,0.002082751086440883,0.9732862601607962
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,67,0.8375,0.16568423777780464,0.002071052972222558,0.9753573131330188
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,68,0.85,0.16269464676710102,0.0020336830845887627,0.9773909962176075
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,69,0.8625,0.16250467142795003,0.0020313083928493753,0.9794223046104569
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,70,0.875,0.1621909871613716,0.0020273873395171447,0.981449691949974
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,71,0.8875,0.15836682557525367,0.001979585319690671,0.9834292772696647
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,72,0.9,0.15835374609142208,0.001979421826142776,0.9854086990958074
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,73,0.9125,0.15791358814940007,0.0019739198518675008,0.9873826189476749
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,74,0.925,0.1546062609033959,0.001932578261292449,0.9893151972089673
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,75,0.9375,0.15254307309550613,0.0019067884136938266,0.9912219856226612
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,76,0.95,0.1500940547434093,0.0018761756842926164,0.9930981613069538
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,77,0.9625,0.1496428491052166,0.0018705356138152076,0.9949686969207691
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,78,0.975,0.14638607335248113,0.0018298259169060142,0.9967985228376751
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,79,0.9875,0.13273051712544454,0.0016591314640680567,0.9984576543017432
simulation,13,east_west,latitude_band,3,-1.0,0.0,primary,80,1.0,0.12338765586054828,0.0015423456982568535,1.0
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,1,0.0125,8.580487493583266,0.10725609366979082,0.10725609366979082
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,2,0.025,7.409824418601655,0.09262280523252067,0.19987889890231147
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,3,0.0375,6.961880588866308,0.08702350736082883,0.2869024062631403
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,4,0.05,6.320928276908645,0.07901160346135805,0.36591400972449833
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,5,0.0625,5.601587174190412,0.07001983967738014,0.43593384940187846
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,6,0.075,4.623979259997661,0.057799740749970754,0.4937335901518492
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,7,0.0875,3.580831327476165,0.044760391593452055,0.5384939817453013
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,8,0.1,3.066326005711319,0.03832907507139148,0.5768230568166928
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,9,0.1125,2.780159941482275,0.034751999268528434,0.6115750560852212
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,10,0.125,2.313530608101613,0.02891913260127016,0.6404941886864914
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,11,0.1375,2.0778438665962677,0.02597304833245334,0.6664672370189448
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,12,0.15,1.8833983747463965,0.023542479684329952,0.6900097167032748
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,13,0.1625,1.553083838035153,0.01941354797543941,0.7094232646787142
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,14,0.175,1.404559992218223,0.017556999902727785,0.7269802645814419
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,15,0.1875,1.2745636398593323,0.01593204549824165,0.7429123100796836
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,16,0.2,1.119818601334791,0.013997732516684886,0.7569100425963685
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,17,0.2125,1.0594228840949538,0.01324278605118692,0.7701528286475554
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,18,0.225,0.9805112644959085,0.012256390806198855,0.7824092194537543
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,19,0.2375,0.8760206988444655,0.010950258735555817,0.7933594781893101
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,20,0.25,0.8080601586980554,0.010100751983725691,0.8034602301730358
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,21,0.2625,0.7396682479275279,0.009245853099094098,0.8127060832721299
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,22,0.275,0.6731543179016811,0.008414428973771013,0.8211205122459009
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,23,0.2875,0.6122363014188877,0.007652953767736096,0.828773466013637
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,24,0.3,0.5714763057291965,0.007143453821614955,0.835916919835252
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,25,0.3125,0.5365372209630122,0.0067067152620376505,0.8426236350972897
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,26,0.325,0.5146158892473226,0.0064326986155915315,0.8490563337128811
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,27,0.3375,0.4867520708451959,0.006084400885564948,0.8551407345984461
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,28,0.35,0.45521973186425807,0.005690246648303225,0.8608309812467493
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,29,0.3625,0.441892907599063,0.005523661344988287,0.8663546425917376
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,30,0.375,0.4254115005273573,0.005317643756591966,0.8716722863483295
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,31,0.3875,0.4046826662417148,0.005058533328021434,0.8767308196763509
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,32,0.4,0.38711460936756675,0.0048389326170945835,0.8815697522934455
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,33,0.4125,0.36519153115667524,0.0045648941394584395,0.886134646432904
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,34,0.425,0.34016665826146136,0.0042520832282682665,0.8903867296611723
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,35,0.4375,0.3335650264672871,0.004169562830841088,0.8945562924920134
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,36,0.45,0.32018941196298656,0.004002367649537332,0.8985586601415507
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,37,0.4625,0.3068600735458992,0.0038357509193237397,0.9023944110608745
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,38,0.475,0.30426092123742565,0.00380326151546782,0.9061976725763423
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,39,0.4875,0.2942494362127345,0.003678117952659181,0.9098757905290015
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,40,0.5,0.2863101541884869,0.0035788769273560855,0.9134546674563575
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,41,0.5125,0.2699069453655919,0.003373836817069898,0.9168285042734274
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,42,0.525,0.25484767661578556,0.003185595957697319,0.9200141002311247
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,43,0.5375,0.25266924198283774,0.0031583655247854714,0.9231724657559102
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,44,0.55,0.25003032118408647,0.0031253790148010802,0.9262978447707112
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,45,0.5625,0.24263883457785426,0.0030329854322231776,0.9293308302029344
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,46,0.575,0.22820702416983898,0.0028525878021229867,0.9321834180050573
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,47,0.5875,0.2244941226670629,0.0028061765333382855,0.9349895945383956
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,48,0.6,0.21733048246292347,0.0027166310307865428,0.9377062255691822
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,49,0.6125,0.1994888726961737,0.002493610908702171,0.9401998364778843
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,50,0.625,0.19675442335287385,0.002459430291910923,0.9426592667697952
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,51,0.6375,0.19430582911239083,0.002428822863904885,0.9450880896337001
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,52,0.65,0.1870253606460393,0.002337817008075491,0.9474259066417755
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,53,0.6625,0.18639332730120106,0.0023299165912650127,0.9497558232330405
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,54,0.675,0.18396966990540378,0.002299620873817547,0.952055444106858
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,55,0.6875,0.17435247597600093,0.002179405949700011,0.9542348500565581
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,56,0.7,0.16687187958055327,0.0020858984947569157,0.956320748551315
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,57,0.7125,0.16487412277292982,0.0020609265346616225,0.9583816750859766
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,58,0.725,0.16252530413471017,0.002031566301683877,0.9604132413876605
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,59,0.7375,0.16178036559330833,0.002022254569916354,0.9624354959575768
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,60,0.75,0.16137797312669505,0.002017224664083688,0.9644527206216605
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,61,0.7625,0.16080846186721875,0.002010105773340234,0.9664628263950008
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,62,0.775,0.15859494282985878,0.0019824367853732345,0.968445263180374
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,63,0.7875,0.15761885224867953,0.001970235653108494,0.9704154988334825
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,64,0.8,0.15620016000192577,0.0019525020000240717,0.9723680008335066
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,65,0.8125,0.15105537226339957,0.0018881921532924943,0.9742561929867991
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,66,0.825,0.15001473242601218,0.0018751841553251518,0.9761313771421243
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,67,0.8375,0.14847428218186132,0.001855928527273266,0.9779873056693975
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,68,0.85,0.1470764591146383,0.0018384557389329783,0.9798257614083304
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,69,0.8625,0.14613447603240748,0.0018266809504050932,0.9816524423587355
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,70,0.875,0.14277385518007207,0.0017846731897509006,0.9834371155484865
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,71,0.8875,0.14271936515518177,0.0017839920644397717,0.9852211076129263
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,72,0.9,0.14068923510334652,0.0017586154387918313,0.9869797230517181
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,73,0.9125,0.1399399475710135,0.0017492493446376685,0.9887289723963558
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,74,0.925,0.13865182974639478,0.0017331478718299344,0.9904621202681858
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,75,0.9375,0.13473969239632763,0.001684246154954095,0.9921463664231399
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,76,0.95,0.13394159037059503,0.0016742698796324376,0.9938206363027724
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,77,0.9625,0.12806616153112135,0.0016008270191390165,0.9954214633219114
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,78,0.975,0.12745840942483821,0.0015932301178104775,0.9970146934397218
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,79,0.9875,0.11945128179757433,0.0014931410224696788,0.9985078344621915
simulation,13,east_west,latitude_band,4,0.0,1.0,primary,80,1.0,0.11937324302467162,0.001492165537808395,0.9999999999999999
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,1,0.0125,8.497086983913846,0.10621358729892304,0.10621358729892304
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,2,0.025,6.886275057319516,0.08607843821649391,0.19229202551541696
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,3,0.0375,6.525122583558087,0.08156403229447606,0.273856057809893
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,4,0.05,6.382256475124579,0.07977820593905721,0.35363426374895024
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,5,0.0625,5.477192487124079,0.06846490608905097,0.4220991698380012
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,6,0.075,4.8140624370359975,0.06017578046294995,0.4822749503009512
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,7,0.0875,4.266507561661335,0.05333134452076667,0.5356062948217178
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,8,0.1,3.6149561534597225,0.045186951918246517,0.5807932467399644
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,9,0.1125,3.072494159160299,0.03840617698950372,0.6191994237294681
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,10,0.125,2.481757795700915,0.031021972446261425,0.6502213961757295
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,11,0.1375,2.010854482990866,0.025135681037385817,0.6753570772131153
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,12,0.15,1.760188482055602,0.022002356025695016,0.6973594332388103
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,13,0.1625,1.5281324023745093,0.01910165502968136,0.7164610882684916
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,14,0.175,1.382798947725978,0.01728498684657472,0.7337460751150664
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,15,0.1875,1.3394550213669174,0.01674318776708646,0.7504892628821529
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,16,0.2,1.205064499742178,0.01506330624677722,0.7655525691289301
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,17,0.2125,1.0204597205164296,0.012755746506455366,0.7783083156353855
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,18,0.225,0.9073797015037273,0.011342246268796586,0.789650561904182
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,19,0.2375,0.8680767592055961,0.010850959490069948,0.800501521394252
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,20,0.25,0.8056091152468647,0.010070113940585806,0.8105716353348378
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,21,0.2625,0.6863890697751294,0.008579863372189115,0.8191514987070269
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,22,0.275,0.5983128341051107,0.007478910426313881,0.8266304091333407
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,23,0.2875,0.5520093221756385,0.006900116527195479,0.8335305256605362
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,24,0.3,0.5489950058166042,0.0068624375727075505,0.8403929632332438
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,25,0.3125,0.5489765348636768,0.006862206685795957,0.8472551699190397
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,26,0.325,0.5133231337231862,0.006416539171539825,0.8536717090905795
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,27,0.3375,0.4664565828153088,0.005830707285191358,0.8595024163757709
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,28,0.35,0.43364547544753757,0.005420568443094217,0.8649229848188651
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,29,0.3625,0.405986500329351,0.005074831254116886,0.869997816072982
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,30,0.375,0.3885471109452422,0.004856838886815526,0.8748546549597975
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,31,0.3875,0.3816595750235537,0.004770744687794419,0.8796253996475919
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,32,0.4,0.3703828778500141,0.004629785973125175,0.884255185620717
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,33,0.4125,0.35398315117419077,0.004424789389677383,0.8886799750103944
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,34,0.425,0.35018135167339964,0.004377266895917494,0.8930572419063119
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,35,0.4375,0.3500944098615297,0.004376180123269119,0.897433422029581
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,36,0.45,0.3343971987010479,0.0041799649837630974,0.901613387013344
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,37,0.4625,0.30947754935023264,0.0038684693668779068,0.9054818563802219
simulation,13,east_west,latitude_band,5,1.0,2.0,primary,38,0.475,0.28073837258590784,0.003509229657323847,0.9089910860375457
