dataset,day,direction,band_type,band_index,band_low,band_high,n_profiles,n_positions,rank,eigenvalue_fraction,ranked_periodogram_fraction
real,25,east_west,latitude_band,4,0.0,1.0,368,80,21,0.0059548974733659756,0.006038967984476119
real,25,east_west,latitude_band,4,0.0,1.0,368,80,22,0.005537563798381766,0.0048566080378821125
real,25,east_west,latitude_band,4,0.0,1.0,368,80,23,0.005005235404125807,0.0048566080378821125
real,25,east_west,latitude_band,4,0.0,1.0,368,80,24,0.004772576945082442,0.004655412866160612
real,25,east_west,latitude_band,4,0.0,1.0,368,80,25,0.004690242558349794,0.0046554128661606105
real,25,east_west,latitude_band,4,0.0,1.0,368,80,26,0.004476772238748563,0.004228033767103032
real,25,east_west,latitude_band,4,0.0,1.0,368,80,27,0.004103057714087771,0.00422803376710303
real,25,east_west,latitude_band,4,0.0,1.0,368,80,28,0.004078630283445866,0.003961240306673793
real,25,east_west,latitude_band,4,0.0,1.0,368,80,29,0.004028659183438862,0.003961240306673792
real,25,east_west,latitude_band,4,0.0,1.0,368,80,30,0.003725979889209241,0.003576113003071592
real,25,east_west,latitude_band,4,0.0,1.0,368,80,31,0.0035010057608968327,0.0035761130030715913
real,25,east_west,latitude_band,4,0.0,1.0,368,80,32,0.0032550742383906472,0.0031248446852421563
real,25,east_west,latitude_band,4,0.0,1.0,368,80,33,0.003133548329560942,0.0031248446852421563
real,25,east_west,latitude_band,4,0.0,1.0,368,80,34,0.0030049753292785853,0.0027912318045987964
real,25,east_west,latitude_band,4,0.0,1.0,368,80,35,0.0028817354803861235,0.0027912318045987964
real,25,east_west,latitude_band,4,0.0,1.0,368,80,36,0.0028396403438087706,0.002756135842846706
real,25,east_west,latitude_band,4,0.0,1.0,368,80,37,0.0027263973741929633,0.002756135842846705
real,25,east_west,latitude_band,4,0.0,1.0,368,80,38,0.0025785709949798625,0.002476141306988586
real,25,east_west,latitude_band,4,0.0,1.0,368,80,39,0.002490757341073968,0.002476141306988586
real,25,east_west,latitude_band,4,0.0,1.0,368,80,40,0.0023595869091161824,0.0020960384229121074
real,25,east_west,latitude_band,4,0.0,1.0,368,80,41,0.0021930472040685295,0.002096038422912107
real,25,east_west,latitude_band,4,0.0,1.0,368,80,42,0.0021111283968781175,0.0019926585895650986
real,25,east_west,latitude_band,4,0.0,1.0,368,80,43,0.0020875232049649252,0.0019926585895650986
real,25,east_west,latitude_band,4,0.0,1.0,368,80,44,0.002073575315005612,0.0019631492351520736
real,25,east_west,latitude_band,4,0.0,1.0,368,80,45,0.0019826424141043556,0.0019631492351520736
real,25,east_west,latitude_band,4,0.0,1.0,368,80,46,0.0019160586060974784,0.0019457708900838117
real,25,east_west,latitude_band,4,0.0,1.0,368,80,47,0.0018541815020152654,0.0019457708900838108
real,25,east_west,latitude_band,4,0.0,1.0,368,80,48,0.0018172570089256023,0.0017885598196004532
real,25,east_west,latitude_band,4,0.0,1.0,368,80,49,0.0018046009489155485,0.0017885598196004525
real,25,east_west,latitude_band,4,0.0,1.0,368,80,50,0.0017292748415612077,0.0017099338076350707
real,25,east_west,latitude_band,4,0.0,1.0,368,80,51,0.001678735621380276,0.0017099338076350707
real,25,east_west,latitude_band,4,0.0,1.0,368,80,52,0.0016686827890521978,0.0016286009381610718
real,25,east_west,latitude_band,4,0.0,1.0,368,80,53,0.0016649585931982653,0.0016286009381610718
real,25,east_west,latitude_band,4,0.0,1.0,368,80,54,0.001634959657746292,0.001613320705625339
real,25,east_west,latitude_band,4,0.0,1.0,368,80,55,0.0016282891767384529,0.001613320705625339
real,25,east_west,latitude_band,4,0.0,1.0,368,80,56,0.0016056276051318445,0.0015320327293369437
real,25,east_west,latitude_band,4,0.0,1.0,368,80,57,0.0015433247778446901,0.0015320327293369433
real,25,east_west,latitude_band,4,0.0,1.0,368,80,58,0.0015093807220108678,0.001509668697382388
real,25,east_west,latitude_band,4,0.0,1.0,368,80,59,0.0014974083132001902,0.0015096686973823873
real,25,east_west,latitude_band,4,0.0,1.0,368,80,60,0.0014597787540736764,0.0014334364170120347
real,25,east_west,latitude_band,4,0.0,1.0,368,80,61,0.0014358343592031084,0.0014334364170120345
real,25,east_west,latitude_band,4,0.0,1.0,368,80,62,0.0014047493725092113,0.0013204346446616074
real,25,east_west,latitude_band,4,0.0,1.0,368,80,63,0.0013711209417829498,0.0013204346446616074
real,25,east_west,latitude_band,4,0.0,1.0,368,80,64,0.0013582147612502757,0.0013197905183486847
real,25,east_west,latitude_band,4,0.0,1.0,368,80,65,0.001342488008144658,0.0013197905183486847
real,25,east_west,latitude_band,4,0.0,1.0,368,80,66,0.0013408899060050473,0.0013029407675950232
real,25,east_west,latitude_band,4,0.0,1.0,368,80,67,0.0013328777337796114,0.0013029407675950232
real,25,east_west,latitude_band,4,0.0,1.0,368,80,68,0.0013124211285441278,0.0012809238412216416
real,25,east_west,latitude_band,4,0.0,1.0,368,80,69,0.0013055995678573525,0.0012809238412216414
real,25,east_west,latitude_band,4,0.0,1.0,368,80,70,0.0012821308827681988,0.0012238783085796606
real,25,east_west,latitude_band,4,0.0,1.0,368,80,71,0.0012410762755027793,0.0012238783085796604
real,25,east_west,latitude_band,4,0.0,1.0,368,80,72,0.0012192631538732403,0.0012155448813421076
real,25,east_west,latitude_band,4,0.0,1.0,368,80,73,0.0011802525009812085,0.0012155448813421074
real,25,east_west,latitude_band,4,0.0,1.0,368,80,74,0.0011802473206438983,0.0011497855582359808
real,25,east_west,latitude_band,4,0.0,1.0,368,80,75,0.001178473621052491,0.0011497855582359804
real,25,east_west,latitude_band,4,0.0,1.0,368,80,76,0.0011539099198716728,0.0011328245483897509
real,25,east_west,latitude_band,4,0.0,1.0,368,80,77,0.0011373406843450803,0.001103453430244634
real,25,east_west,latitude_band,4,0.0,1.0,368,80,78,0.0011372513528341921,0.0011034534302446339
real,25,east_west,latitude_band,4,0.0,1.0,368,80,79,0.0011303117937175706,0.0010675889334798203
real,25,east_west,latitude_band,4,0.0,1.0,368,80,80,0.00112623502771653,0.0010675889334798199
real,25,east_west,latitude_band,5,1.0,2.0,368,80,1,0.39321380827778557,0.5171277148280149
real,25,east_west,latitude_band,5,1.0,2.0,368,80,2,0.17918882497699187,0.06474402431088834
real,25,east_west,latitude_band,5,1.0,2.0,368,80,3,0.06514481242430972,0.06474402431088833
real,25,east_west,latitude_band,5,1.0,2.0,368,80,4,0.04242508554872995,0.04332277828844903
real,25,east_west,latitude_band,5,1.0,2.0,368,80,5,0.03693039099261087,0.04332277828844903
real,25,east_west,latitude_band,5,1.0,2.0,368,80,6,0.02742076041493373,0.024099710766563875
real,25,east_west,latitude_band,5,1.0,2.0,368,80,7,0.02378392147536064,0.02409971076656387
real,25,east_west,latitude_band,5,1.0,2.0,368,80,8,0.019921352310892572,0.015183405701544585
real,25,east_west,latitude_band,5,1.0,2.0,368,80,9,0.01617431856222244,0.015183405701544585
real,25,east_west,latitude_band,5,1.0,2.0,368,80,10,0.014290365679735585,0.0120538879401317
real,25,east_west,latitude_band,5,1.0,2.0,368,80,11,0.012108338338188009,0.0120538879401317
real,25,east_west,latitude_band,5,1.0,2.0,368,80,12,0.010371651440768017,0.008939309404673105
real,25,east_west,latitude_band,5,1.0,2.0,368,80,13,0.009267780030103206,0.008939309404673105
real,25,east_west,latitude_band,5,1.0,2.0,368,80,14,0.008493327788163342,0.007307763264027951
real,25,east_west,latitude_band,5,1.0,2.0,368,80,15,0.007318534088762891,0.007307763264027949
real,25,east_west,latitude_band,5,1.0,2.0,368,80,16,0.0066015615786490945,0.00682538500675385
real,25,east_west,latitude_band,5,1.0,2.0,368,80,17,0.006552935057359251,0.00682538500675385
real,25,east_west,latitude_band,5,1.0,2.0,368,80,18,0.006416733815979333,0.006443858457336126
real,25,east_west,latitude_band,5,1.0,2.0,368,80,19,0.006157084815600249,0.006443858457336126
real,25,east_west,latitude_band,5,1.0,2.0,368,80,20,0.005545923468673903,0.004985520867506474
real,25,east_west,latitude_band,5,1.0,2.0,368,80,21,0.005189133018156414,0.004985520867506474
real,25,east_west,latitude_band,5,1.0,2.0,368,80,22,0.004906262500749082,0.004285605406697241
real,25,east_west,latitude_band,5,1.0,2.0,368,80,23,0.004256957750324908,0.004285605406697241
real,25,east_west,latitude_band,5,1.0,2.0,368,80,24,0.003878371793218427,0.00383844264647189
real,25,east_west,latitude_band,5,1.0,2.0,368,80,25,0.003702505772280007,0.00383844264647189
real,25,east_west,latitude_band,5,1.0,2.0,368,80,26,0.0034273767788917334,0.0032811090031513736
real,25,east_west,latitude_band,5,1.0,2.0,368,80,27,0.003246422029767395,0.0032811090031513736
real,25,east_west,latitude_band,5,1.0,2.0,368,80,28,0.003037374096627266,0.0027998488116585487
real,25,east_west,latitude_band,5,1.0,2.0,368,80,29,0.002869430345035346,0.0027998488116585483
real,25,east_west,latitude_band,5,1.0,2.0,368,80,30,0.002749843938477065,0.002504093143180403
real,25,east_west,latitude_band,5,1.0,2.0,368,80,31,0.002507275670131156,0.0025040931431804026
real,25,east_west,latitude_band,5,1.0,2.0,368,80,32,0.002292198456573082,0.0022571502945450956
real,25,east_west,latitude_band,5,1.0,2.0,368,80,33,0.0022603034178443585,0.002257150294545095
real,25,east_west,latitude_band,5,1.0,2.0,368,80,34,0.002249811962983083,0.002234628203238973
real,25,east_west,latitude_band,5,1.0,2.0,368,80,35,0.0022350110527092695,0.002234628203238973
real,25,east_west,latitude_band,5,1.0,2.0,368,80,36,0.002131074880484842,0.0018273824853890553
real,25,east_west,latitude_band,5,1.0,2.0,368,80,37,0.0019194947789686618,0.0018273824853890553
real,25,east_west,latitude_band,5,1.0,2.0,368,80,38,0.0018505059956251638,0.0018100675154501668
real,25,east_west,latitude_band,5,1.0,2.0,368,80,39,0.0018031322318318842,0.0018100675154501668
real,25,east_west,latitude_band,5,1.0,2.0,368,80,40,0.0016956050953045492,0.0015550800729030169
real,25,east_west,latitude_band,5,1.0,2.0,368,80,41,0.0015949665522668932,0.0015550800729030162
real,25,east_west,latitude_band,5,1.0,2.0,368,80,42,0.0015230644134284978,0.0014440278795281021
real,25,east_west,latitude_band,5,1.0,2.0,368,80,43,0.0014675341399733991,0.0014440278795281021
real,25,east_west,latitude_band,5,1.0,2.0,368,80,44,0.0014573278606876579,0.0014230249841580122
real,25,east_west,latitude_band,5,1.0,2.0,368,80,45,0.001456156034856702,0.001423024984158012
real,25,east_west,latitude_band,5,1.0,2.0,368,80,46,0.001420077815714645,0.0013926672223658963
real,25,east_west,latitude_band,5,1.0,2.0,368,80,47,0.0014189490757317614,0.001392667222365896
real,25,east_west,latitude_band,5,1.0,2.0,368,80,48,0.0014175251844855724,0.0013657395190953556
real,25,east_west,latitude_band,5,1.0,2.0,368,80,49,0.0013520089987114974,0.0013657395190953554
real,25,east_west,latitude_band,5,1.0,2.0,368,80,50,0.0012911349630088467,0.0012428681399790616
real,25,east_west,latitude_band,5,1.0,2.0,368,80,51,0.0012467563490758003,0.0012428681399790614
real,25,east_west,latitude_band,5,1.0,2.0,368,80,52,0.001229955999827189,0.0012407705702099404
real,25,east_west,latitude_band,5,1.0,2.0,368,80,53,0.0012169718147219267,0.0012407705702099404
real,25,east_west,latitude_band,5,1.0,2.0,368,80,54,0.0011689755389636108,0.0011294121753087742
real,25,east_west,latitude_band,5,1.0,2.0,368,80,55,0.0011306111266819303,0.0011294121753087742
real,25,east_west,latitude_band,5,1.0,2.0,368,80,56,0.001105797024066557,0.0010645200578389767
real,25,east_west,latitude_band,5,1.0,2.0,368,80,57,0.001088283017525318,0.0010645200578389767
real,25,east_west,latitude_band,5,1.0,2.0,368,80,58,0.0010739969142954174,0.0010575355887172658
real,25,east_west,latitude_band,5,1.0,2.0,368,80,59,0.0010583183807796482,0.0010575355887172655
real,25,east_west,latitude_band,5,1.0,2.0,368,80,60,0.0010514287212798842,0.001054677577198553
real,25,east_west,latitude_band,5,1.0,2.0,368,80,61,0.0010495522922813587,0.001054677577198553
real,25,east_west,latitude_band,5,1.0,2.0,368,80,62,0.001039165703854493,0.001030961555293063
real,25,east_west,latitude_band,5,1.0,2.0,368,80,63,0.0010164552826249407,0.001030961555293063
real,25,east_west,latitude_band,5,1.0,2.0,368,80,64,0.0010025585576657337,0.0010211606895330731
real,25,east_west,latitude_band,5,1.0,2.0,368,80,65,0.000994377243414743,0.0010211606895330731
real,25,east_west,latitude_band,5,1.0,2.0,368,80,66,0.000989163955791017,0.0009861974572454382
real,25,east_west,latitude_band,5,1.0,2.0,368,80,67,0.0009793542054729477,0.0009861974572454382
real,25,east_west,latitude_band,5,1.0,2.0,368,80,68,0.000964904120349138,0.000984315793433029
real,25,east_west,latitude_band,5,1.0,2.0,368,80,69,0.000962620063669624,0.000984315793433029
real,25,east_west,latitude_band,5,1.0,2.0,368,80,70,0.0009585003495336593,0.0009559866788499195
real,25,east_west,latitude_band,5,1.0,2.0,368,80,71,0.0009580080966610199,0.0009559866788499195
real,25,east_west,latitude_band,5,1.0,2.0,368,80,72,0.0009362251569954687,0.0009083909812020069
real,25,east_west,latitude_band,5,1.0,2.0,368,80,73,0.0009354927907019162,0.0009083909812020067
real,25,east_west,latitude_band,5,1.0,2.0,368,80,74,0.0009113191116970477,0.0008470437042111141
real,25,east_west,latitude_band,5,1.0,2.0,368,80,75,0.0008682111065032861,0.0008470437042111139
real,25,east_west,latitude_band,5,1.0,2.0,368,80,76,0.000860152585770036,0.0008403596767628435
real,25,east_west,latitude_band,5,1.0,2.0,368,80,77,0.0008528428067454462,0.0008403596767628434
real,25,east_west,latitude_band,5,1.0,2.0,368,80,78,0.0008508993893227251,0.0007880421620414633
real,25,east_west,latitude_band,5,1.0,2.0,368,80,79,0.0008124425417277216,0.0007880421620414631
real,25,east_west,latitude_band,5,1.0,2.0,368,80,80,0.0007523120613308096,0.0007187771649195174
real,25,north_south,longitude_band,1,122.0,123.0,128,80,1,0.1373788665993086,0.16003777602490524
real,25,north_south,longitude_band,1,122.0,123.0,128,80,2,0.09056818960835625,0.06421909920624962
real,25,north_south,longitude_band,1,122.0,123.0,128,80,3,0.054725770529070086,0.06421909920624962
real,25,north_south,longitude_band,1,122.0,123.0,128,80,4,0.04366207824029261,0.04123916498414133
real,25,north_south,longitude_band,1,122.0,123.0,128,80,5,0.042057533085656004,0.04123916498414133
real,25,north_south,longitude_band,1,122.0,123.0,128,80,6,0.038526299067143846,0.03601712683238955
real,25,north_south,longitude_band,1,122.0,123.0,128,80,7,0.035682011420111306,0.03601712683238955
real,25,north_south,longitude_band,1,122.0,123.0,128,80,8,0.034487750892623736,0.03600466496680443
real,25,north_south,longitude_band,1,122.0,123.0,128,80,9,0.032816435789211416,0.03600466496680442
real,25,north_south,longitude_band,1,122.0,123.0,128,80,10,0.028509877065369005,0.025647959206364805
real,25,north_south,longitude_band,1,122.0,123.0,128,80,11,0.026820975051930363,0.0256479592063648
real,25,north_south,longitude_band,1,122.0,123.0,128,80,12,0.02526124292328798,0.02287264214723347
real,25,north_south,longitude_band,1,122.0,123.0,128,80,13,0.020608427779949617,0.02287264214723347
real,25,north_south,longitude_band,1,122.0,123.0,128,80,14,0.018354740194213903,0.019143586997924494
real,25,north_south,longitude_band,1,122.0,123.0,128,80,15,0.01749698062778809,0.019143586997924494
real,25,north_south,longitude_band,1,122.0,123.0,128,80,16,0.016218419329961827,0.01650423671580234
real,25,north_south,longitude_band,1,122.0,123.0,128,80,17,0.015384628151981656,0.01650423671580234
real,25,north_south,longitude_band,1,122.0,123.0,128,80,18,0.013552738694177457,0.01225485728297571
real,25,north_south,longitude_band,1,122.0,123.0,128,80,19,0.012982473036862485,0.012254857282975708
real,25,north_south,longitude_band,1,122.0,123.0,128,80,20,0.01243971656195862,0.010516822444566379
real,25,north_south,longitude_band,1,122.0,123.0,128,80,21,0.011034596288575928,0.010516822444566375
real,25,north_south,longitude_band,1,122.0,123.0,128,80,22,0.010795576090651387,0.010348643772792888
real,25,north_south,longitude_band,1,122.0,123.0,128,80,23,0.010015643653932224,0.010348643772792888
real,25,north_south,longitude_band,1,122.0,123.0,128,80,24,0.009551812862930595,0.010062538187781927
real,25,north_south,longitude_band,1,122.0,123.0,128,80,25,0.00952360311682806,0.010062538187781927
real,25,north_south,longitude_band,1,122.0,123.0,128,80,26,0.008716186268687538,0.00866874724175653
real,25,north_south,longitude_band,1,122.0,123.0,128,80,27,0.008216757499044054,0.00866874724175653
real,25,north_south,longitude_band,1,122.0,123.0,128,80,28,0.007955686500561287,0.008295688549741153
real,25,north_south,longitude_band,1,122.0,123.0,128,80,29,0.0075668709460231425,0.008295688549741151
real,25,north_south,longitude_band,1,122.0,123.0,128,80,30,0.007423457351867249,0.00715022996619027
real,25,north_south,longitude_band,1,122.0,123.0,128,80,31,0.007271960225346473,0.00715022996619027
real,25,north_south,longitude_band,1,122.0,123.0,128,80,32,0.007081653178509423,0.006528999591305862
real,25,north_south,longitude_band,1,122.0,123.0,128,80,33,0.0068752513799804574,0.006528999591305862
real,25,north_south,longitude_band,1,122.0,123.0,128,80,34,0.006637480597512219,0.006361270928452059
real,25,north_south,longitude_band,1,122.0,123.0,128,80,35,0.006450671639551669,0.006361270928452059
real,25,north_south,longitude_band,1,122.0,123.0,128,80,36,0.006092152450403759,0.005738836503477276
real,25,north_south,longitude_band,1,122.0,123.0,128,80,37,0.0059319374060140245,0.005738836503477276
real,25,north_south,longitude_band,1,122.0,123.0,128,80,38,0.0058187940270384205,0.0054490595558946125
real,25,north_south,longitude_band,1,122.0,123.0,128,80,39,0.005456648676605618,0.005449059555894612
real,25,north_south,longitude_band,1,122.0,123.0,128,80,40,0.005278583684084527,0.005291408909364008
real,25,north_south,longitude_band,1,122.0,123.0,128,80,41,0.005235199493060738,0.005291408909364006
real,25,north_south,longitude_band,1,122.0,123.0,128,80,42,0.005042258673400836,0.005173598687219458
real,25,north_south,longitude_band,1,122.0,123.0,128,80,43,0.004868344176317275,0.005173598687219458
real,25,north_south,longitude_band,1,122.0,123.0,128,80,44,0.004648495537849583,0.004353743086418902
real,25,north_south,longitude_band,1,122.0,123.0,128,80,45,0.004578384130838718,0.004353743086418901
real,25,north_south,longitude_band,1,122.0,123.0,128,80,46,0.004569725700362182,0.004165793131967504
real,25,north_south,longitude_band,1,122.0,123.0,128,80,47,0.0041403093908739565,0.004165793131967503
real,25,north_south,longitude_band,1,122.0,123.0,128,80,48,0.0039139436612775,0.004129010154970813
real,25,north_south,longitude_band,1,122.0,123.0,128,80,49,0.003896096629278334,0.004129010154970813
real,25,north_south,longitude_band,1,122.0,123.0,128,80,50,0.0037309681894677526,0.0037342485617058224
real,25,north_south,longitude_band,1,122.0,123.0,128,80,51,0.0037087427498144524,0.0037342485617058224
real,25,north_south,longitude_band,1,122.0,123.0,128,80,52,0.003634237516941101,0.003684400774812542
real,25,north_south,longitude_band,1,122.0,123.0,128,80,53,0.0036271292353080376,0.003684400774812541
real,25,north_south,longitude_band,1,122.0,123.0,128,80,54,0.0036129719251862306,0.003513478423289654
real,25,north_south,longitude_band,1,122.0,123.0,128,80,55,0.0034715774295689394,0.003513478423289653
real,25,north_south,longitude_band,1,122.0,123.0,128,80,56,0.0033344371977782027,0.0031036753582859246
real,25,north_south,longitude_band,1,122.0,123.0,128,80,57,0.0031584860763478233,0.0031036753582859237
real,25,north_south,longitude_band,1,122.0,123.0,128,80,58,0.003099462677460337,0.0030732882082134733
real,25,north_south,longitude_band,1,122.0,123.0,128,80,59,0.003038817776453594,0.003073288208213473
real,25,north_south,longitude_band,1,122.0,123.0,128,80,60,0.002970696787200759,0.0029182550877826247
real,25,north_south,longitude_band,1,122.0,123.0,128,80,61,0.0029380446622563608,0.0029182550877826247
real,25,north_south,longitude_band,1,122.0,123.0,128,80,62,0.0028566850109029485,0.002803142929975672
real,25,north_south,longitude_band,1,122.0,123.0,128,80,63,0.002772425239059434,0.002803142929975672
real,25,north_south,longitude_band,1,122.0,123.0,128,80,64,0.0027690529642873814,0.0027727205053819795
real,25,north_south,longitude_band,1,122.0,123.0,128,80,65,0.0026949038903869267,0.0027727205053819795
real,25,north_south,longitude_band,1,122.0,123.0,128,80,66,0.002635556053641969,0.002727447515549872
real,25,north_south,longitude_band,1,122.0,123.0,128,80,67,0.002634133434136477,0.0027274475155498715
real,25,north_south,longitude_band,1,122.0,123.0,128,80,68,0.00262619666203571,0.0026981783423434347
real,25,north_south,longitude_band,1,122.0,123.0,128,80,69,0.002620660391197379,0.002698178342343434
real,25,north_south,longitude_band,1,122.0,123.0,128,80,70,0.002606539766448088,0.0026854451308116517
real,25,north_south,longitude_band,1,122.0,123.0,128,80,71,0.002601706673378998,0.0026854451308116517
real,25,north_south,longitude_band,1,122.0,123.0,128,80,72,0.002492012591567683,0.0024984928886353456
real,25,north_south,longitude_band,1,122.0,123.0,128,80,73,0.002485812009512927,0.002498492888635345
real,25,north_south,longitude_band,1,122.0,123.0,128,80,74,0.0024148497764063205,0.0022592890798196963
real,25,north_south,longitude_band,1,122.0,123.0,128,80,75,0.0023385180788507032,0.002259289079819696
real,25,north_south,longitude_band,1,122.0,123.0,128,80,76,0.002318697924113969,0.002189002076079143
real,25,north_south,longitude_band,1,122.0,123.0,128,80,77,0.0022331443099943287,0.0021890020760791428
real,25,north_south,longitude_band,1,122.0,123.0,128,80,78,0.0022271953974802375,0.002127540134079313
real,25,north_south,longitude_band,1,122.0,123.0,128,80,79,0.0021413246967811085,0.002127540134079313
real,25,north_south,longitude_band,1,122.0,123.0,128,80,80,0.0020817770193717446,0.002109555837991619
real,25,north_south,longitude_band,2,124.0,125.0,128,80,1,0.14912727180157273,0.1912875201543882
real,25,north_south,longitude_band,2,124.0,125.0,128,80,2,0.07980282441988151,0.07662983616407962
real,25,north_south,longitude_band,2,124.0,125.0,128,80,3,0.06641622662678816,0.07662983616407962
real,25,north_south,longitude_band,2,124.0,125.0,128,80,4,0.06231892578909567,0.03783940759418011
real,25,north_south,longitude_band,2,124.0,125.0,128,80,5,0.04967196353607944,0.037839407594180106
real,25,north_south,longitude_band,2,124.0,125.0,128,80,6,0.04700482755872463,0.036812072909196206
real,25,north_south,longitude_band,2,124.0,125.0,128,80,7,0.037246811658648286,0.036812072909196206
real,25,north_south,longitude_band,2,124.0,125.0,128,80,8,0.03509977799731909,0.03151239157374393
real,25,north_south,longitude_band,2,124.0,125.0,128,80,9,0.02935525023545088,0.03151239157374392
real,25,north_south,longitude_band,2,124.0,125.0,128,80,10,0.023756026669283503,0.025246096475346962
real,25,north_south,longitude_band,2,124.0,125.0,128,80,11,0.02258979719784553,0.025246096475346962
real,25,north_south,longitude_band,2,124.0,125.0,128,80,12,0.019121521509145083,0.016794442535472874
real,25,north_south,longitude_band,2,124.0,125.0,128,80,13,0.016510551732519557,0.016794442535472874
real,25,north_south,longitude_band,2,124.0,125.0,128,80,14,0.0161126221514403,0.015288448715425432
real,25,north_south,longitude_band,2,124.0,125.0,128,80,15,0.01534187027465873,0.015288448715425432
real,25,north_south,longitude_band,2,124.0,125.0,128,80,16,0.015016998281246863,0.014584811846888184
real,25,north_south,longitude_band,2,124.0,125.0,128,80,17,0.014650419351215156,0.014584811846888184
real,25,north_south,longitude_band,2,124.0,125.0,128,80,18,0.013632817319286127,0.013111422256363511
real,25,north_south,longitude_band,2,124.0,125.0,128,80,19,0.013619449572658208,0.01311142225636351
real,25,north_south,longitude_band,2,124.0,125.0,128,80,20,0.012953767934810748,0.011753373822449705
real,25,north_south,longitude_band,2,124.0,125.0,128,80,21,0.011392194414333322,0.011753373822449705
real,25,north_south,longitude_band,2,124.0,125.0,128,80,22,0.011226977524674895,0.011083439901380679
real,25,north_south,longitude_band,2,124.0,125.0,128,80,23,0.010638560546646404,0.011083439901380679
real,25,north_south,longitude_band,2,124.0,125.0,128,80,24,0.010365996117113774,0.010995394474124728
real,25,north_south,longitude_band,2,124.0,125.0,128,80,25,0.010138346467308561,0.010995394474124726
real,25,north_south,longitude_band,2,124.0,125.0,128,80,26,0.008733112647272287,0.00814624900376858
real,25,north_south,longitude_band,2,124.0,125.0,128,80,27,0.00821242385767786,0.00814624900376858
real,25,north_south,longitude_band,2,124.0,125.0,128,80,28,0.007706110569679551,0.006740472675571828
real,25,north_south,longitude_band,2,124.0,125.0,128,80,29,0.006861105402233654,0.006740472675571827
real,25,north_south,longitude_band,2,124.0,125.0,128,80,30,0.006362010964062502,0.00577641094220034
real,25,north_south,longitude_band,2,124.0,125.0,128,80,31,0.005918785095830179,0.005776410942200339
real,25,north_south,longitude_band,2,124.0,125.0,128,80,32,0.005766372843962943,0.005763879932821004
real,25,north_south,longitude_band,2,124.0,125.0,128,80,33,0.005572424590411426,0.005763879932821004
real,25,north_south,longitude_band,2,124.0,125.0,128,80,34,0.005263193402447039,0.005357160288511785
real,25,north_south,longitude_band,2,124.0,125.0,128,80,35,0.005252840100756902,0.005357160288511784
real,25,north_south,longitude_band,2,124.0,125.0,128,80,36,0.005087598088385053,0.0050645566421961925
real,25,north_south,longitude_band,2,124.0,125.0,128,80,37,0.005038197732224186,0.0050645566421961925
real,25,north_south,longitude_band,2,124.0,125.0,128,80,38,0.004996529224757356,0.005004233837837447
real,25,north_south,longitude_band,2,124.0,125.0,128,80,39,0.004708451065845195,0.005004233837837447
real,25,north_south,longitude_band,2,124.0,125.0,128,80,40,0.004668496502358243,0.004674687792240516
real,25,north_south,longitude_band,2,124.0,125.0,128,80,41,0.004521424765616082,0.004674687792240516
real,25,north_south,longitude_band,2,124.0,125.0,128,80,42,0.004472271374759441,0.0045367401244506365
real,25,north_south,longitude_band,2,124.0,125.0,128,80,43,0.004447687165629216,0.004536740124450636
real,25,north_south,longitude_band,2,124.0,125.0,128,80,44,0.004380469473105753,0.004430616383720291
real,25,north_south,longitude_band,2,124.0,125.0,128,80,45,0.004317935094206938,0.00443061638372029
real,25,north_south,longitude_band,2,124.0,125.0,128,80,46,0.0039926455678048495,0.003846275873397467
real,25,north_south,longitude_band,2,124.0,125.0,128,80,47,0.003744579729868926,0.003846275873397467
real,25,north_south,longitude_band,2,124.0,125.0,128,80,48,0.003527366085183694,0.003537562998784275
real,25,north_south,longitude_band,2,124.0,125.0,128,80,49,0.003465356802077538,0.0035375629987842746
real,25,north_south,longitude_band,2,124.0,125.0,128,80,50,0.003457782791237133,0.0032053969809033053
real,25,north_south,longitude_band,2,124.0,125.0,128,80,51,0.003409186006825106,0.0032053969809033044
real,25,north_south,longitude_band,2,124.0,125.0,128,80,52,0.003341110844728743,0.0031824853741562456
real,25,north_south,longitude_band,2,124.0,125.0,128,80,53,0.0032900382406712394,0.003182485374156245
real,25,north_south,longitude_band,2,124.0,125.0,128,80,54,0.0032733114495421363,0.0031252528546293454
real,25,north_south,longitude_band,2,124.0,125.0,128,80,55,0.003027217169043296,0.0031252528546293454
real,25,north_south,longitude_band,2,124.0,125.0,128,80,56,0.002870141283784326,0.0030730517713680313
real,25,north_south,longitude_band,2,124.0,125.0,128,80,57,0.0028529402063280787,0.0030730517713680313
real,25,north_south,longitude_band,2,124.0,125.0,128,80,58,0.0027360227041922014,0.002696003841751956
real,25,north_south,longitude_band,2,124.0,125.0,128,80,59,0.0026714915463811003,0.0026960038417519557
real,25,north_south,longitude_band,2,124.0,125.0,128,80,60,0.0026371960210968904,0.002552705563372658
real,25,north_south,longitude_band,2,124.0,125.0,128,80,61,0.0025045314670130115,0.0025527055633726577
real,25,north_south,longitude_band,2,124.0,125.0,128,80,62,0.0024863608792982167,0.002543488358874939
real,25,north_south,longitude_band,2,124.0,125.0,128,80,63,0.0024606276853653933,0.002543488358874939
real,25,north_south,longitude_band,2,124.0,125.0,128,80,64,0.0024473652897127993,0.0025201006658404942
real,25,north_south,longitude_band,2,124.0,125.0,128,80,65,0.0024399920471917603,0.0025201006658404942
