year,month,day_idx,slot,hours_elapsed,spatial_mean,n_obs,spatial_mean_c
2022,4,3,3,458067.8,238.66734928376098,17187,3.205130909308224
2022,4,3,4,458068.8,238.83569189414558,17269,3.3734735196928227
2022,4,3,5,458069.8,239.2579077299549,17286,3.795689355502134
2022,4,3,6,458070.8,238.93053979969616,17773,3.4683214252434027
2022,4,3,7,458071.8,238.89248408225737,17968,3.430265707804608
2022,4,4,0,458088.93333333335,238.04993215342654,17233,2.5877137789737787
2022,4,4,1,458089.88333333336,238.16540104516503,17270,2.703182670712266
2022,4,4,2,458090.88333333336,238.0822260093245,18017,2.6200076348717403
2022,4,4,3,458091.8,238.11897598516305,18063,2.6567576107102866
2022,4,4,4,458092.8,238.07291913367172,17730,2.6107007592189575
2022,4,4,5,458093.8,238.86136532821723,16940,3.399146953764472
2022,4,4,6,458094.8,238.76055941918202,17923,3.2983410447292556
2022,4,4,7,458095.8,239.56876546574117,17864,4.106547091288405
2022,4,5,0,458112.93333333335,238.42585527444157,17818,2.9636368999888134
2022,4,5,1,458113.88333333336,238.39747919416598,17758,2.9352608197132213
2022,4,5,2,458114.88333333336,238.3008328982661,17821,2.838614523813334
2022,4,5,3,458115.8,237.963748943646,17674,2.5015305691932497
2022,4,5,4,458116.8,237.746595877198,17459,2.2843775027452295
2022,4,5,5,458117.8,238.53585783085447,17145,3.0736394564017075
2022,4,5,6,458118.8,238.37488303764508,17665,2.9126646631923165
2022,4,5,7,458119.8,239.0566349884786,17793,3.594416614025846
2022,4,6,0,458136.93333333335,237.11198732336655,18060,1.6497689489137883
2022,4,6,1,458137.88333333336,237.17107808671068,18037,1.7088597122579188
2022,4,6,2,458138.88333333336,237.34806275301176,18013,1.8858443785589998
2022,4,6,3,458139.8,237.2257997449234,18073,1.7635813704706322
2022,4,6,4,458140.8,236.79808622881825,18058,1.335867854365489
2022,4,6,5,458141.8,236.9549777325517,18082,1.4927593580989367
2022,4,6,6,458142.8,236.74488923575345,18057,1.2826708613006872
2022,4,6,7,458143.8,237.23117662401685,18054,1.7689582495640934
2022,4,7,0,458160.93333333335,235.16400210508738,17966,-0.29821626936538337
2022,4,7,1,458161.88333333336,235.0306595821526,17997,-0.4315587923001658
2022,4,7,2,458162.88333333336,235.0226796233219,18026,-0.4395387511308684
