rank,rank_fraction,precision_eigenvalue,implied_covariance_eigenvalue,standardized_energy,cumulative_energy,cumulative_energy_per_n,threshold_above_rank
235,0.0734375,0.19161490935271783,5.2188005796523695,0.022698343505793885,748.0517697716888,0.23376617805365274,0.19162289852372733
236,0.07375,0.19163088802783645,5.218365422669957,1.1565080702140111,749.2082778419028,0.23412758682559465,0.1916492348768988
237,0.0740625,0.19166758348249882,5.217366347665723,7.025821396780984,756.2340992386838,0.2363231560120887,0.19169004255508668
238,0.074375,0.19171250425936598,5.2161438496839505,0.28228096424140964,756.5163802029252,0.23641136881341412,0.19172849790392738
239,0.0746875,0.191744492882761,5.215273643407498,0.11061699172458296,756.6269971946498,0.23644593662332805,0.19175063037900503
240,0.075,0.19175676807170247,5.214939790944307,1.305768620478997,757.9327658151287,0.23685398931722773,0.19177029583266017
241,0.0753125,0.1917838245479535,5.214204077726903,2.2115990230828757,760.1443648382116,0.23754511401194112,0.1918036557892587
242,0.075625,0.19182348908119634,5.213125904391788,0.268523661162833,760.4128884993744,0.2376290276560545,0.19186243868655248
243,0.0759375,0.19190139620059465,5.211009506958977,0.05738634052019873,760.4702748398946,0.23764696088746706,0.19196016216855016
244,0.07625,0.19201894613240908,5.2078194373092614,4.057832187952218,764.5281070278469,0.23891503344620216,0.1920565145175768
245,0.0765625,0.1920940902529753,5.205782222051004,3.1152591303212542,767.6433661581682,0.23988855192442757,0.19211178704255258
246,0.076875,0.19212948546245776,5.2048231826207685,0.3300683202715825,767.9734344784398,0.23999169827451244,0.19216244533768098
247,0.0771875,0.19219541086718145,5.203037863849205,9.333348194163227,777.306782672603,0.24290836958518847,0.19222151901690204
248,0.0775,0.19224763071319786,5.201624572902212,0.771126569127717,778.0779092417308,0.2431493466380409,0.19225407452822327
249,0.0778125,0.19226051855923446,5.201275891138852,0.027931784193012493,778.1058410259238,0.24315807532060119,0.19226422067008764
250,0.078125,0.19226792285222757,5.2010755885087265,0.05782875124796552,778.1636697771718,0.24317614680536617,0.19227794112894903
251,0.0784375,0.19228795992768094,5.2005336183092155,0.8209950235871404,778.9846648007589,0.24343270775023715,0.1923118922536756
252,0.07875,0.19233582755830825,5.199239334111277,0.41913164282435983,779.4037964435832,0.24356368638861978,0.19237464991947467
253,0.0790625,0.19241348011680842,5.197141070329013,0.0310318413587944,779.434828284942,0.24357338383904437,0.19242241530723425
254,0.079375,0.1924313509125875,5.196658420042236,0.7519447584686846,780.1867730434107,0.24380836657606583,0.19246980346496972
255,0.0796875,0.19250826370112478,5.194582200131065,0.0029687093136858745,780.1897417527243,0.24380929429772635,0.19251141744795436
256,0.08,0.19251457124644988,5.194412004896178,9.660305338726006,789.8500470914504,0.24682813971607825,0.1925220577895862
257,0.0803125,0.19252954462386063,5.194008025904133,0.20087505726844376,790.0509221487189,0.24689091317147466,0.19252962179132507
258,0.080625,0.19252969895882044,5.194003862302235,4.992396266574745,795.0433184152936,0.24845103700477925,0.19253991480917032
259,0.0809375,0.1925501312015851,5.193452706365997,2.6507527910206665,797.6940712063142,0.2492793972519732,0.1925868710020834
260,0.08125,0.19262361781277137,5.1914713852586445,0.7015546717885465,798.3956258781028,0.24949863308690712,0.19262507123617925
261,0.0815625,0.19262652467055383,5.191393042626318,0.8552783566671393,799.2509042347699,0.2497659075733656,0.1926447620422014
262,0.081875,0.19266300114051527,5.190410167392068,4.098255416620316,803.3491596513902,0.25104661239105946,0.1926631897910553
263,0.0821875,0.19266337844178005,5.190400002780938,2.44447316724326,805.7936328186335,0.25181051025582296,0.19270345149503854
264,0.0825,0.1927435328832988,5.188241519913792,1.0588155429747999,806.8524483616083,0.2521413901130026,0.19275289712761465
265,0.0828125,0.19276226182688258,5.1877374260014015,5.649341842732386,812.5017902043406,0.25390680943885646,0.19281400190448245
266,0.083125,0.19286575586984023,5.184953624814933,1.0601640468093232,813.5619542511499,0.25423811070348434,0.19288603837791354
267,0.0834375,0.19290632301897376,5.183863257305685,3.8318666687764913,817.3938209199264,0.255435569037477,0.19295164443825824
268,0.08375,0.19299697650535877,5.181428321351106,2.811434334732438,820.2052552546588,0.2563141422670809,0.19300960917420076
269,0.0840625,0.19302224266991752,5.18075008438315,2.9613021246441935,823.1665573793031,0.2572395491810322,0.19302743244663423
270,0.084375,0.19303262236288812,5.180471506624763,2.4427077304794445,825.6092651097825,0.25800289534680704,0.19305511733762687
271,0.0846875,0.19307761493380796,5.179264309551504,0.002183404803255445,825.6114485145858,0.25800357766080806,0.19310302713335198
272,0.085,0.1931284426775607,5.177901225401371,0.03704956890342484,825.6484980834892,0.2580151556510904,0.19319702163023286
273,0.0853125,0.19326562493495117,5.17422588904042,2.4570733805954394,828.1055714640847,0.2587829910825265,0.19330249268413288
274,0.085625,0.19333936746628247,5.17225236176691,2.603135966989755,830.7087074310745,0.2595964710722108,0.19336554847589407
275,0.0859375,0.19339173303080154,5.170851847326534,0.28689356976408087,830.9956010008385,0.25968612531276203,0.193432340262521
276,0.08625,0.19347295602070255,5.1686810423933105,3.3651399642768918,834.3607409651154,0.2607377315515986,0.19350044763960098
277,0.0865625,0.19352794316493224,5.167212463720343,15.50073129922512,849.8614722643405,0.2655817100826064,0.19354886339397476
278,0.086875,0.19356978588447873,5.166095501065408,1.0270562561850758,850.8885285205256,0.26590266516266425,0.1936191412317368
279,0.0871875,0.19366850916334674,5.163462063708898,5.414877670338425,856.303406190864,0.267594814434645,0.19367200020376651
280,0.0875,0.19367549130711526,5.163275917107546,1.2002756811515467,857.5036818720156,0.26796990058500486,0.19368563911822384
281,0.0878125,0.19369578746103663,5.162734890149109,8.30522733950891,865.8089092115245,0.27056528412860137,0.19370137564741874
282,0.088125,0.19370696399502185,5.162437009883131,12.819314337580387,878.6282235491049,0.2745713198590953,0.19380794849417216
283,0.0884375,0.19390898563917916,5.15705858964563,11.607821379436288,890.2360449285411,0.2781987640401691,0.19392213328222133
284,0.08875,0.1939352818167153,5.156359330970431,2.7762490609519728,893.0122939894931,0.2790663418717166,0.19398669090068757
285,0.0890625,0.19403811361237056,5.153626683867364,6.409799798839592,899.4220937883326,0.28106940430885397,0.19404957908661297
286,0.089375,0.1940610452383362,5.153017694879718,2.1522533566315025,901.5743471449641,0.2817419834828013,0.19410643987230985
287,0.0896875,0.19415184512496692,5.150607759387218,0.013372446508403411,901.5877195914725,0.28174616237233513,0.19417176855078366
288,0.09,0.1941916940210976,5.149550834503544,1.1893247597579237,902.7770443512304,0.2821178263597595,0.1942089843912726
289,0.0903125,0.1942262763009414,5.148633949252896,1.2252986193707212,904.0023429706011,0.28250073217831284,0.1942332410104465
290,0.090625,0.19424020596969735,5.148264722062774,0.3410461846742228,904.3433891552754,0.28260730911102355,0.19429246360980826
291,0.0909375,0.19434473530911428,5.145495700768296,13.028811014791724,917.3722001700671,0.286678812553146,0.19440166492874847
292,0.09125,0.1944586112248395,5.142482473269166,7.749971925387806,925.122172095455,0.2891006787798297,0.1945026408032945
293,0.0915625,0.19454668035098543,5.140154528444693,0.18202688621820107,925.3041989816732,0.28915756218177285,0.1945730330512188
294,0.091875,0.19459938932110865,5.138762272012576,17.38560967661975,942.6898086582929,0.2945905652057165,0.19462370967739773
295,0.0921875,0.19464803307316056,5.137478063413768,0.978012735218432,943.6678213935113,0.2948961941854723,0.19465802877315252
296,0.0925,0.19466802498645056,5.136950457424135,16.32013741822392,959.9879588117352,0.29999623712866724,0.19466861311347566
297,0.0928125,0.19466920124227763,5.136919418267091,0.20125760027663983,960.1892164120119,0.30005913012875374,0.19467531260571316
298,0.093125,0.19468142416100628,5.136596900857761,1.8631044775320251,962.0523208895439,0.3006413502779825,0.1947009696669589
299,0.0934375,0.19472051713522925,5.135565654365643,0.17728196242930402,962.2296028519733,0.30069675089124165,0.19475696015835567
300,0.09375,0.19479341000199565,5.133643894779372,3.4805878623294206,965.7101907143027,0.3017844345982196,0.19480033337746583
301,0.0940625,0.19480725699900764,5.1332789928102835,0.14909277907466142,965.8592834933773,0.30183102609168044,0.19484986082910424
302,0.094375,0.1948924739765454,5.131034460162614,0.02243233618731245,965.8817158295647,0.30183803619673893,0.19492236273038493
303,0.0946875,0.1949522560679705,5.129461028916475,0.01974246888082818,965.9014582984455,0.3018442057182642,0.1949914574372916
304,0.095,0.19503066668929836,5.127398767461997,1.9936474152612929,967.8951057137068,0.3024672205355334,0.1950437281237084
305,0.0953125,0.19505679043285817,5.126712060527915,1.43439487790833,969.3295005916151,0.3029154689348797,0.19506687264345005
306,0.095625,0.19507695537517716,5.126182116574321,3.3175020499733985,972.6470026415885,0.3039521883254964,0.19511619040373343
307,0.0959375,0.1951554333234702,5.12412072249354,2.0935907059758145,974.7405933475643,0.3046064354211138,0.19516001359379787
308,0.09625,0.19516459397162383,5.123880206188404,8.938559265734908,983.6791526132992,0.307399735191656,0.19517747214843095
309,0.0965625,0.19519035117502048,5.123204061984264,8.91620484646141,992.5953574597605,0.31018604920617515,0.19519432067477244
310,0.096875,0.19519829025525037,5.1229956916751345,0.9668181239787336,993.5621755837393,0.31048817986991856,0.1952388520077747
311,0.0971875,0.1952794221889372,5.120867261848397,4.161836829523875,997.7240124132632,0.31178875387914473,0.19530945135040426
312,0.0975,0.1953394851296161,5.119292698741666,0.9929060381795084,998.7169184514427,0.31209903701607583,0.1953668505362404
313,0.0978125,0.19539421977652627,5.117858661037706,0.08084553420516097,998.7977639856479,0.31212430124551493,0.195395255076095
314,0.098125,0.1953962903811493,5.117804427347891,0.06701336866876158,998.8647773543166,0.31214524292322393,0.19540633882707867
315,0.0984375,0.1954163877897592,5.117278091722075,10.84341960526984,1009.7081969595864,0.31553381154987076,0.1954487255360242
316,0.09875,0.19548106863357953,5.115584884971419,3.173493167535438e-07,1009.7081972769357,0.31553381164904243,0.19549760364262378
317,0.0990625,0.19551414005030232,5.114719578556915,2.5074250067166513,1012.2156222836524,0.31631738196364134,0.1955429473339572
318,0.099375,0.1955717588621112,5.113212693991543,2.8077185783777034,1015.0233408620301,0.3171947940193844,0.19566141018152905
319,0.0996875,0.19575110259767334,5.10852805797624,0.35575416845349916,1015.3790950304835,0.3173059671970261,0.19576970819408873
320,0.1,0.19578831555891418,5.107557093717845,0.014755657136142812,1015.3938506876196,0.31731057833988113,0.19583388890477943
321,0.1003125,0.19587947285868246,5.105180167201346,0.38473378310617357,1015.7785844707258,0.3174308076471018,0.19592510287751955
322,0.100625,0.19597074352584523,5.102802500048263,0.36155651739248057,1016.1401409881183,0.31754379405878697,0.19606466006215195
323,0.1009375,0.19615862160678818,5.097915104667489,0.15092589362895775,1016.2910668817473,0.317590958400546,0.19616823159563138
324,0.10125,0.19617784205527666,5.097415638399325,4.106555004639759,1020.397621886387,0.31887425683949594,0.19619169378552767
325,0.1015625,0.196205546493822,5.096695877715605,1.1846935728826042,1021.5823154592696,0.31924447358102176,0.19627990467192033
326,0.101875,0.19635429103035684,5.092834970667372,0.002580720353540127,1021.5848961796231,0.31924528005613223,0.19639148669770845
327,0.1021875,0.1964286894110872,5.090906033116139,0.00481469564175486,1021.5897108752648,0.31924678464852024,0.1965366124502573
328,0.1025,0.19664459478515664,5.085316487303129,1.1630892122816738,1022.7528000875465,0.31961025002735827,0.1968637466334423
329,0.1028125,0.19708314271693136,5.07400067917676,1.1559362375458035,1023.9087363250923,0.3199714801015913,0.1971479922429464
330,0.103125,0.19721286310747357,5.070663161839691,4.143001075235671,1028.051737400328,0.3212661679376025,0.19738057783731291
331,0.1034375,0.197548435195935,5.062049714583501,9.416206896173465,1037.4679442965014,0.3242087325926567,0.19759084258122928
332,0.10375,0.19763325907004453,5.059877091059776,4.103663208204683,1041.571607504706,0.3254911273452206,0.1977605797452833
333,0.1040625,0.19788798244393466,5.053363967078287,0.0015605275974536691,1041.5731680323033,0.32549161501009477,0.19799200554057872
334,0.104375,0.198096083318687,5.0480553842715326,8.531128976609388,1050.1042970089127,0.3281575928152852,0.1981222111843123
335,0.1046875,0.1981483424960702,5.046724022028258,0.09395513403794448,1050.1982521429507,0.32818695379467205,0.19824076367680968
336,0.105,0.19833322796502378,5.042019485390268,0.1500168100750322,1050.3482689530256,0.32823383404782047,0.19833950344577028
337,0.1053125,0.19834577912507986,5.041700430486019,0.388627779345642,1050.7368967323712,0.328355280228866,0.19835081472174618
338,0.105625,0.19835585044625606,5.041444443157209,0.4890977602889752,1051.2259944926602,0.32850812327895634,0.19841184357277472
339,0.1059375,0.19846785250538235,5.0385993871369195,0.3427984064354823,1051.5687928990958,0.32861524778096746,0.19855513053611584
340,0.10625,0.19864244694815164,5.034170769458018,4.4105306297848985,1055.9793235288807,0.32999353860277525,0.19866078793327652
341,0.1065625,0.1986791306118548,5.033241271593988,4.135517892695417,1060.114841421576,0.3312858879442425,0.1986916834297195
342,0.106875,0.1987042370406883,5.03260531779819,0.2552206002134287,1060.3700620217896,0.33136564438180927,0.1987130211625206
343,0.1071875,0.19872180567267275,5.032160394351304,14.145355201694416,1074.515417223484,0.3357860678823388,0.19873375501475135
344,0.1075,0.19874570507535588,5.031555271198654,4.34281023686917,1078.8582274603532,0.3371431960813604,0.1987844471474639
345,0.1078125,0.1988231967716755,5.02959421353827,9.145000104858054,1088.0032275652113,0.3400010086141285,0.19903150230888342
346,0.108125,0.1992400260862038,5.019071818266762,13.843489814729377,1101.8467173799406,0.34432709918123144,0.1992485134921238
347,0.1084375,0.19925700125959794,5.018644231713446,8.927576720344202,1110.7742941002848,0.347116966906339,0.1992849167832475
348,0.10875,0.1993128362178084,5.017238322308571,5.041071012588067,1115.8153651128728,0.34869230159777276,0.19933849241519785
349,0.1090625,0.1993641519151366,5.015946901154377,0.44220768917278597,1116.2575728020456,0.3488304915006393,0.19939064485315608
350,0.109375,0.19941714131174712,5.014614056856368,0.646130588534906,1116.9037033905806,0.3490324073095564,0.19943315605059708
351,0.1096875,0.19944917207555446,5.01380872927958,8.542954226580282,1125.446657617161,0.35170208050536284,0.1994775338516998
352,0.11,0.1995058996609045,5.012383100949278,2.174142905985852,1127.620800523147,0.3523815001634834,0.1995068742960856
353,0.1103125,0.19950784893602805,5.012334127870071,3.466502190177867,1131.0873027133248,0.353464782097914,0.19951141554601035
354,0.110625,0.1995149822197531,5.012154921270842,0.8777312151016722,1131.9650339284265,0.35373907310263325,0.1995278752015522
