lanczos_steps,threshold_index,precision_threshold,mode_count_slq,mode_count_slq_se,mode_fraction_slq,cumulative_energy_lanczos,cumulative_energy_per_n,shape_bridge
64,76,0.0004483683491030431,48.207462629811765,10.587941369343723,0.00034347542343402134,175.67923244831488,0.0012517045175581031,0.2405964250972564
64,77,0.0004511024515808506,48.207462629811765,10.587941369343723,0.00034347542343402134,175.67923244831488,0.0012517045175581031,0.2405964250972564
64,78,0.0004538532263246071,48.207462629811765,10.587941369343723,0.00034347542343402134,175.67923244831488,0.0012517045175581031,0.2405964250972564
64,79,0.0004566207750000157,48.207462629811765,10.587941369343723,0.00034347542343402134,175.67923244831488,0.0012517045175581031,0.2405964250972564
64,80,0.000459405199892726,48.207462629811765,10.587941369343723,0.00034347542343402134,175.67923244831488,0.0012517045175581031,0.2405964250972564
64,81,0.00046220660391211606,55.249142207216785,9.99847388658895,0.0003936469890505072,175.67923244831488,0.0012517045175581031,0.227305555431251
64,82,0.0004650250905950931,60.93224014815186,8.67056322122131,0.00043413873794567845,175.67923244831488,0.0012517045175581031,0.216578950620308
64,83,0.00046786076410992123,60.93224014815186,8.67056322122131,0.00043413873794567845,175.67923244831488,0.0012517045175581031,0.216578950620308
64,84,0.000470713729260073,60.93224014815186,8.67056322122131,0.00043413873794567845,175.67923244831488,0.0012517045175581031,0.216578950620308
64,85,0.0004735840914881,60.93224014815186,8.67056322122131,0.00043413873794567845,175.67923244831488,0.0012517045175581031,0.216578950620308
64,86,0.00047647195687953124,67.19862461071484,6.70995842689492,0.00047878637006038276,175.67923244831488,0.0012517045175581031,0.20475141739425087
64,87,0.0004793774321667954,67.19862461071484,6.70995842689492,0.00047878637006038276,175.67923244831488,0.0012517045175581031,0.20475141739425087
64,88,0.0004823006247331629,67.19862461071484,6.70995842689492,0.00047878637006038276,175.67923244831488,0.0012517045175581031,0.20475141739425087
64,89,0.0004852416426167156,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,90,0.0004882005945143418,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
