branch,rectangle_index,rectangle_id,standardized_minimum_norm_coefficient,raw_rectangle_coefficient,filter_reconstruction_relative_error
positive,4096,s006_024_t01_03,-0.000603715913166,-0.000118645636203,2.6559856073e-15
positive,4097,s006_024_t01_04,0.0018730616384,0.000338686812255,2.6559856073e-15
positive,4098,s006_024_t01_05,-0.000343352891527,-5.97219875301e-05,2.6559856073e-15
positive,4099,s006_024_t01_06,0.00124326533389,0.0002121253884,2.6559856073e-15
positive,4100,s006_024_t01_07,0.000381264208775,6.44142102713e-05,2.6559856073e-15
positive,4101,s006_024_t02_03,-0.0029939418246,-0.000726821965146,2.6559856073e-15
positive,4102,s006_024_t02_04,0.000215774349651,4.2405185009e-05,2.6559856073e-15
positive,4103,s006_024_t02_05,-0.00203146978862,-0.000367330157638,2.6559856073e-15
positive,4104,s006_024_t02_06,-0.000343352891527,-5.97219875301e-05,2.6559856073e-15
positive,4105,s006_024_t02_07,-0.00119503424675,-0.000203896221371,2.6559856073e-15
positive,4106,s006_024_t03_04,0.0032604836432,0.000791528783026,2.6559856073e-15
positive,4107,s006_024_t03_05,0.000215774349651,4.2405185009e-05,2.6559856073e-15
positive,4108,s006_024_t03_06,0.0018730616384,0.000338686812255,2.6559856073e-15
positive,4109,s006_024_t03_07,0.000926848813898,0.000161213884234,2.6559856073e-15
positive,4110,s006_024_t04_05,-0.0029939418246,-0.000726821965146,2.6559856073e-15
positive,4111,s006_024_t04_06,-0.000603715913166,-0.000118645636203,2.6559856073e-15
positive,4112,s006_024_t04_07,-0.00146500860939,-0.000264902705639,2.6559856073e-15
positive,4113,s006_024_t05_06,0.00224818340765,0.000545778501417,2.6559856073e-15
positive,4114,s006_024_t05_07,0.000831437387541,0.000163398737149,2.6559856073e-15
positive,4115,s006_024_t06_07,-0.00122112512345,-0.000296445493571,2.6559856073e-15
positive,4116,s007_008_t00_01,0.0043215698775,0.00118731868722,2.6559856073e-15
positive,4117,s007_008_t00_02,-0.00293781167197,-0.000653407590422,2.6559856073e-15
positive,4118,s007_008_t00_03,0.00518209269773,0.00106045555603,2.6559856073e-15
positive,4119,s007_008_t00_04,-0.00327533552875,-0.000644748613364,2.6559856073e-15
positive,4120,s007_008_t00_05,0.00422745684989,0.000816298666116,2.6559856073e-15
positive,4121,s007_008_t00_06,-0.00134705825438,-0.000257562779779,2.6559856073e-15
positive,4122,s007_008_t00_07,0.00165204561621,0.000314271295398,2.6559856073e-15
positive,4123,s007_008_t01_02,-0.00795059096833,-0.00218436482545,2.6559856073e-15
positive,4124,s007_008_t01_03,0.00213374784983,0.000474573320825,2.6559856073e-15
positive,4125,s007_008_t01_04,-0.00662379949395,-0.00135548423873,2.6559856073e-15
positive,4126,s007_008_t01_05,0.001213316346,0.000238840883564,2.6559856073e-15
positive,4127,s007_008_t01_06,-0.00439766379767,-0.000849164691571,2.6559856073e-15
positive,4128,s007_008_t01_07,-0.00134705825438,-0.000257562779779,2.6559856073e-15
positive,4129,s007_008_t02_03,0.010586367803,0.00290852460531,2.6559856073e-15
positive,4130,s007_008_t02_04,-0.000762867184716,-0.000169671600713,2.6559856073e-15
positive,4131,s007_008_t02_05,0.00718322244432,0.00146996369915,2.6559856073e-15
positive,4132,s007_008_t02_06,0.001213316346,0.000238840883564,2.6559856073e-15
positive,4133,s007_008_t02_07,0.00422745684989,0.000816298666116,2.6559856073e-15
positive,4134,s007_008_t03_04,-0.0115287226616,-0.00316742948602,2.6559856073e-15
positive,4135,s007_008_t03_05,-0.000762867184716,-0.000169671600713,2.6559856073e-15
positive,4136,s007_008_t03_06,-0.00662379949395,-0.00135548423873,2.6559856073e-15
positive,4137,s007_008_t03_07,-0.00327533552875,-0.000644748613364,2.6559856073e-15
positive,4138,s007_008_t04_05,0.010586367803,0.00290852460531,2.6559856073e-15
positive,4139,s007_008_t04_06,0.00213374784983,0.000474573320825,2.6559856073e-15
positive,4140,s007_008_t04_07,0.00518209269773,0.00106045555603,2.6559856073e-15
positive,4141,s007_008_t05_06,-0.00795059096833,-0.00218436482545,2.6559856073e-15
positive,4142,s007_008_t05_07,-0.00293781167197,-0.000653407590422,2.6559856073e-15
positive,4143,s007_008_t06_07,0.0043215698775,0.00118731868722,2.6559856073e-15
positive,4144,s007_009_t00_01,0.00106777081421,0.000265540987151,2.6559856073e-15
positive,4145,s007_009_t00_02,-0.00072703720027,-0.000146367485558,2.6559856073e-15
positive,4146,s007_009_t00_03,0.00128130983611,0.00023733905588,2.6559856073e-15
positive,4147,s007_009_t00_04,-0.000810523845888,-0.000144420276793,2.6559856073e-15
positive,4148,s007_009_t00_05,0.00104516600703,0.00018267660665,2.6559856073e-15
positive,4149,s007_009_t00_06,-0.000333189193363,-5.76654106621e-05,2.6559856073e-15
positive,4150,s007_009_t00_07,0.000407829362142,7.02245438434e-05,2.6559856073e-15
positive,4151,s007_009_t01_02,-0.00196586559639,-0.000488885708547,2.6559856073e-15
positive,4152,s007_009_t01_03,0.000528206721729,0.00010633883615,2.6559856073e-15
positive,4153,s007_009_t01_04,-0.0016379099482,-0.000303392660984,2.6559856073e-15
positive,4154,s007_009_t01_05,0.000300446647413,5.35340054475e-05,2.6559856073e-15
positive,4155,s007_009_t01_06,-0.00108693447394,-0.000189976998884,2.6559856073e-15
positive,4156,s007_009_t01_07,-0.000333189193363,-5.76654106621e-05,2.6559856073e-15
positive,4157,s007_009_t02_03,0.00261834899135,0.000651150009549,2.6559856073e-15
positive,4158,s007_009_t02_04,-0.000188743315343,-3.79978967685e-05,2.6559856073e-15
positive,4159,s007_009_t02_05,0.00177658496237,0.000329079654099,2.6559856073e-15
positive,4160,s007_009_t02_06,0.000300446647414,5.35340054476e-05,2.6559856073e-15
positive,4161,s007_009_t02_07,0.00104516600703,0.00018267660665,2.6559856073e-15
positive,4162,s007_009_t03_04,-0.00285149990388,-0.000709131668761,2.6559856073e-15
positive,4163,s007_009_t03_05,-0.000188743315343,-3.79978967685e-05,2.6559856073e-15
positive,4164,s007_009_t03_06,-0.0016379099482,-0.000303392660984,2.6559856073e-15
positive,4165,s007_009_t03_07,-0.000810523845888,-0.000144420276793,2.6559856073e-15
positive,4166,s007_009_t04_05,0.00261834899135,0.000651150009549,2.6559856073e-15
positive,4167,s007_009_t04_06,0.000528206721729,0.00010633883615,2.6559856073e-15
positive,4168,s007_009_t04_07,0.00128130983611,0.00023733905588,2.6559856073e-15
positive,4169,s007_009_t05_06,-0.00196586559639,-0.000488885708547,2.6559856073e-15
positive,4170,s007_009_t05_07,-0.00072703720027,-0.000146367485558,2.6559856073e-15
positive,4171,s007_009_t06_07,0.00106777081421,0.000265540987151,2.6559856073e-15
positive,4172,s007_010_t00_01,0.0032620186675,0.00080507041316,2.6559856073e-15
positive,4173,s007_010_t00_02,-0.00221643980326,-0.000442830805322,2.6559856073e-15
positive,4174,s007_010_t00_03,0.00391087311142,0.000718923501169,2.6559856073e-15
positive,4175,s007_010_t00_04,-0.00247118366705,-0.000436979744373,2.6559856073e-15
positive,4176,s007_010_t00_05,0.00319047998121,0.000553410746341,2.6559856073e-15
positive,4177,s007_010_t00_06,-0.00101635081232,-0.000174566950595,2.6559856073e-15
positive,4178,s007_010_t00_07,0.00124743837466,0.000213168702414,2.6559856073e-15
positive,4179,s007_010_t01_02,-0.00599994324905,-0.00148079373015,2.6559856073e-15
positive,4180,s007_010_t01_03,0.00160985376059,0.000321638709161,2.6559856073e-15
positive,4181,s007_010_t01_04,-0.0049986359225,-0.000918883516825,2.6559856073e-15
positive,4182,s007_010_t01_05,0.000915328845489,0.000161857724398,2.6559856073e-15
positive,4183,s007_010_t01_06,-0.00331901251696,-0.000575705600707,2.6559856073e-15
positive,4184,s007_010_t01_07,-0.00101635081232,-0.000174566950596,2.6559856073e-15
positive,4185,s007_010_t02_03,0.00798856399902,0.00197158789535,2.6559856073e-15
positive,4186,s007_010_t02_04,-0.000575658003944,-0.000115012867528,2.6559856073e-15
positive,4187,s007_010_t02_05,0.00542052877643,0.000996438752964,2.6559856073e-15
positive,4188,s007_010_t02_06,0.00091532884549,0.000161857724398,2.6559856073e-15
positive,4189,s007_010_t02_07,0.00319047998121,0.000553410746341,2.6559856073e-15
positive,4190,s007_010_t03_04,-0.00869966303146,-0.00214708805344,2.6559856073e-15
positive,4191,s007_010_t03_05,-0.000575658003944,-0.000115012867528,2.6559856073e-15
positive,4192,s007_010_t03_06,-0.0049986359225,-0.000918883516825,2.6559856073e-15
positive,4193,s007_010_t03_07,-0.00247118366705,-0.000436979744373,2.6559856073e-15
positive,4194,s007_010_t04_05,0.00798856399902,0.00197158789535,2.6559856073e-15
positive,4195,s007_010_t04_06,0.00160985376059,0.000321638709161,2.6559856073e-15
positive,4196,s007_010_t04_07,0.00391087311142,0.000718923501169,2.6559856073e-15
positive,4197,s007_010_t05_06,-0.00599994324905,-0.00148079373015,2.6559856073e-15
positive,4198,s007_010_t05_07,-0.00221643980326,-0.000442830805322,2.6559856073e-15
positive,4199,s007_010_t06_07,0.0032620186675,0.00080507041316,2.6559856073e-15
positive,4200,s007_011_t00_01,1.30180038106e-12,3.36211526833e-13,2.6559856073e-15
positive,4201,s007_011_t00_02,-9.42990266303e-13,-1.97155943639e-13,2.6559856073e-15
positive,4202,s007_011_t00_03,1.57835203533e-12,3.03622261063e-13,2.6559856073e-15
positive,4203,s007_011_t00_04,-1.03034615892e-12,-1.9066027631e-13,2.6559856073e-15
positive,4204,s007_011_t00_05,1.29729512602e-12,2.35478429642e-13,2.6559856073e-15
positive,4205,s007_011_t00_06,-4.32067270784e-13,-7.76587752151e-14,2.6559856073e-15
positive,4206,s007_011_t00_07,4.71496659129e-13,8.43147859244e-14,2.6559856073e-15
positive,4207,s007_011_t01_02,-2.46665744306e-12,-6.37055171568e-13,2.6559856073e-15
positive,4208,s007_011_t01_03,6.61596466457e-13,1.38323459227e-13,2.6559856073e-15
positive,4209,s007_011_t01_04,-2.04074160238e-12,-3.92570583553e-13,2.6559856073e-15
positive,4210,s007_011_t01_05,3.89800441357e-13,7.21305739933e-14,2.6559856073e-15
positive,4211,s007_011_t01_06,-1.35126908606e-12,-2.45275509039e-13,2.6559856073e-15
positive,4212,s007_011_t01_07,-4.32066941651e-13,-7.76587160574e-14,2.6559856073e-15
positive,4213,s007_011_t02_03,3.28391651863e-12,8.48125874582e-13,2.6559856073e-15
positive,4214,s007_011_t02_04,-2.21159353238e-13,-4.62389512812e-14,2.6559856073e-15
positive,4215,s007_011_t02_05,2.24248409763e-12,4.31379107372e-13,2.6559856073e-15
positive,4216,s007_011_t02_06,3.89783221828e-13,7.21273876076e-14,2.6559856073e-15
positive,4217,s007_011_t02_07,1.29727811788e-12,2.3547534241e-13,2.6559856073e-15
positive,4218,s007_011_t03_04,-3.55710668522e-12,-9.1868176346e-13,2.6559856073e-15
positive,4219,s007_011_t03_05,-2.21178272817e-13,-4.62429068971e-14,2.6559856073e-15
positive,4220,s007_011_t03_06,-2.04077796824e-12,-3.9257757913e-13,2.6559856073e-15
positive,4221,s007_011_t03_07,-1.03037734157e-12,-1.90666046499e-13,2.6559856073e-15
positive,4222,s007_011_t04_05,3.28389255313e-12,8.48119685095e-13,2.6559856073e-15
positive,4223,s007_011_t04_06,6.61556568879e-13,1.3831511763e-13,2.6559856073e-15
positive,4224,s007_011_t04_07,1.57832022903e-12,3.03616142594e-13,2.6559856073e-15
positive,4225,s007_011_t05_06,-2.46668342855e-12,-6.37061882752e-13,2.6559856073e-15
positive,4226,s007_011_t05_07,-9.43010111522e-13,-1.97160092783e-13,2.6559856073e-15
positive,4227,s007_011_t06_07,1.30180164523e-12,3.36211853324e-13,2.6559856073e-15
positive,4228,s007_012_t00_01,0.00499969041744,0.00137362716334,2.6559856073e-15
positive,4229,s007_012_t00_02,-0.00339906109291,-0.000755995459339,2.6559856073e-15
positive,4230,s007_012_t00_03,0.00599567794424,0.00122694638279,2.6559856073e-15
positive,4231,s007_012_t00_04,-0.00378974071125,-0.00074600907593,2.6559856073e-15
positive,4232,s007_012_t00_05,0.00489100161278,0.000944425495778,2.6559856073e-15
positive,4233,s007_012_t00_06,-0.00155846723839,-0.000297984995572,2.6559856073e-15
positive,4234,s007_012_t00_07,0.00191124216692,0.000363578666669,2.6559856073e-15
positive,4235,s007_012_t01_02,-0.0091984838639,-0.00252721393568,2.6559856073e-15
positive,4236,s007_012_t01_03,0.00246903890099,0.000549146410452,2.6559856073e-15
positive,4237,s007_012_t01_04,-0.00766364798338,-0.00156827722563,2.6559856073e-15
positive,4238,s007_012_t01_05,0.00140390000729,0.000276357204077,2.6559856073e-15
positive,4239,s007_012_t01_06,-0.00508775988571,-0.000982418435502,2.6559856073e-15
positive,4240,s007_012_t01_07,-0.00155846723839,-0.000297984995572,2.6559856073e-15
positive,4241,s007_012_t02_03,0.0122484391525,0.00336516610503,2.6559856073e-15
positive,4242,s007_012_t02_04,-0.000882824899931,-0.00019635175641,2.6559856073e-15
positive,4243,s007_012_t02_05,0.00831082443407,0.00170071442666,2.6559856073e-15
positive,4244,s007_012_t02_06,0.00140390000729,0.000276357204077,2.6559856073e-15
positive,4245,s007_012_t02_07,0.00489100161278,0.000944425495778,2.6559856073e-15
positive,4246,s007_012_t03_04,-0.013338975422,-0.00366478270474,2.6559856073e-15
positive,4247,s007_012_t03_05,-0.000882824899932,-0.00019635175641,2.6559856073e-15
positive,4248,s007_012_t03_06,-0.00766364798338,-0.00156827722563,2.6559856073e-15
positive,4249,s007_012_t03_07,-0.00378974071125,-0.00074600907593,2.6559856073e-15
positive,4250,s007_012_t04_05,0.0122484391525,0.00336516610503,2.6559856073e-15
positive,4251,s007_012_t04_06,0.00246903890099,0.000549146410452,2.6559856073e-15
positive,4252,s007_012_t04_07,0.00599567794424,0.00122694638279,2.6559856073e-15
positive,4253,s007_012_t05_06,-0.0091984838639,-0.00252721393568,2.6559856073e-15
positive,4254,s007_012_t05_07,-0.00339906109291,-0.000755995459339,2.6559856073e-15
positive,4255,s007_012_t06_07,0.00499969041744,0.00137362716334,2.6559856073e-15
positive,4256,s007_013_t00_01,1.30178810726e-12,3.36208356921e-13,2.6559856073e-15
positive,4257,s007_013_t00_02,-9.42956954348e-13,-1.97148978933e-13,2.6559856073e-15
positive,4258,s007_013_t00_03,1.57832444137e-12,3.03616952907e-13,2.6559856073e-15
positive,4259,s007_013_t00_04,-1.03032297854e-12,-1.90655986898e-13,2.6559856073e-15
positive,4260,s007_013_t00_05,1.29727388879e-12,2.35474574768e-13,2.6559856073e-15
positive,4261,s007_013_t00_06,-4.32062437509e-13,-7.76579064935e-14,2.6559856073e-15
positive,4262,s007_013_t00_07,4.71495448132e-13,8.43145693695e-14,2.6559856073e-15
positive,4263,s007_013_t01_02,-2.46660255749e-12,-6.37040996461e-13,2.6559856073e-15
positive,4264,s007_013_t01_03,6.61577450348e-13,1.38319483429e-13,2.6559856073e-15
positive,4265,s007_013_t01_04,-2.04071021794e-12,-3.92564546233e-13,2.6559856073e-15
positive,4266,s007_013_t01_05,3.8978726322e-13,7.21281354465e-14,2.6559856073e-15
positive,4267,s007_013_t01_06,-1.35125712803e-12,-2.45273338479e-13,2.6559856073e-15
positive,4268,s007_013_t01_07,-4.32058204677e-13,-7.76571456939e-14,2.6559856073e-15
positive,4269,s007_013_t02_03,3.2838356783e-12,8.48104996226e-13,2.6559856073e-15
positive,4270,s007_013_t02_04,-2.21167507352e-13,-4.62406561047e-14,2.6559856073e-15
positive,4271,s007_013_t02_05,2.24243066665e-12,4.31368829035e-13,2.6559856073e-15
positive,4272,s007_013_t02_06,3.89757695805e-13,7.21226641479e-14,2.6559856073e-15
positive,4273,s007_013_t02_07,1.29724743916e-12,2.35469773765e-13,2.6559856073e-15
positive,4274,s007_013_t03_04,-3.55704102591e-12,-9.18664805853e-13,2.6559856073e-15
positive,4275,s007_013_t03_05,-2.21166745186e-13,-4.62404967547e-14,2.6559856073e-15
positive,4276,s007_013_t03_06,-2.04074666502e-12,-3.92571557436e-13,2.6559856073e-15
positive,4277,s007_013_t03_07,-1.03035499871e-12,-1.90661912066e-13,2.6559856073e-15
positive,4278,s007_013_t04_05,3.28383076689e-12,8.48103727774e-13,2.6559856073e-15
positive,4279,s007_013_t04_06,6.61534863856e-13,1.38310579647e-13,2.6559856073e-15
positive,4280,s007_013_t04_07,1.57829466988e-12,3.03611225866e-13,2.6559856073e-15
positive,4281,s007_013_t05_06,-2.46664826002e-12,-6.37052799895e-13,2.6559856073e-15
positive,4282,s007_013_t05_07,-9.42987301736e-13,-1.97155323821e-13,2.6559856073e-15
positive,4283,s007_013_t06_07,1.3017930194e-12,3.36209625561e-13,2.6559856073e-15
positive,4284,s007_014_t00_01,0.0032620186675,0.00080507041316,2.6559856073e-15
positive,4285,s007_014_t00_02,-0.00221643980326,-0.000442830805322,2.6559856073e-15
positive,4286,s007_014_t00_03,0.00391087311142,0.000718923501169,2.6559856073e-15
positive,4287,s007_014_t00_04,-0.00247118366705,-0.000436979744373,2.6559856073e-15
positive,4288,s007_014_t00_05,0.00319047998121,0.000553410746341,2.6559856073e-15
positive,4289,s007_014_t00_06,-0.00101635081232,-0.000174566950596,2.6559856073e-15
positive,4290,s007_014_t00_07,0.00124743837466,0.000213168702414,2.6559856073e-15
positive,4291,s007_014_t01_02,-0.00599994324905,-0.00148079373015,2.6559856073e-15
positive,4292,s007_014_t01_03,0.00160985376059,0.000321638709161,2.6559856073e-15
positive,4293,s007_014_t01_04,-0.0049986359225,-0.000918883516825,2.6559856073e-15
positive,4294,s007_014_t01_05,0.000915328845489,0.000161857724398,2.6559856073e-15
positive,4295,s007_014_t01_06,-0.00331901251696,-0.000575705600707,2.6559856073e-15
positive,4296,s007_014_t01_07,-0.00101635081232,-0.000174566950596,2.6559856073e-15
positive,4297,s007_014_t02_03,0.00798856399902,0.00197158789535,2.6559856073e-15
positive,4298,s007_014_t02_04,-0.000575658003944,-0.000115012867528,2.6559856073e-15
positive,4299,s007_014_t02_05,0.00542052877643,0.000996438752964,2.6559856073e-15
positive,4300,s007_014_t02_06,0.00091532884549,0.000161857724398,2.6559856073e-15
positive,4301,s007_014_t02_07,0.00319047998121,0.000553410746341,2.6559856073e-15
positive,4302,s007_014_t03_04,-0.00869966303146,-0.00214708805344,2.6559856073e-15
positive,4303,s007_014_t03_05,-0.000575658003944,-0.000115012867528,2.6559856073e-15
positive,4304,s007_014_t03_06,-0.0049986359225,-0.000918883516825,2.6559856073e-15
positive,4305,s007_014_t03_07,-0.00247118366705,-0.000436979744373,2.6559856073e-15
positive,4306,s007_014_t04_05,0.00798856399902,0.00197158789535,2.6559856073e-15
positive,4307,s007_014_t04_06,0.00160985376059,0.000321638709161,2.6559856073e-15
positive,4308,s007_014_t04_07,0.00391087311142,0.000718923501169,2.6559856073e-15
positive,4309,s007_014_t05_06,-0.00599994324905,-0.00148079373015,2.6559856073e-15
positive,4310,s007_014_t05_07,-0.00221643980326,-0.000442830805322,2.6559856073e-15
positive,4311,s007_014_t06_07,0.0032620186675,0.00080507041316,2.6559856073e-15
positive,4312,s007_015_t00_01,0.00104879933705,0.000256188884003,2.6559856073e-15
positive,4313,s007_015_t00_02,-0.000714119662667,-0.000141212560749,2.6559856073e-15
positive,4314,s007_015_t00_03,0.00125854433252,0.000228980198155,2.6559856073e-15
positive,4315,s007_015_t00_04,-0.000796122970316,-0.000139333930841,2.6559856073e-15
positive,4316,s007_015_t00_05,0.00102659615779,0.000176242908837,2.6559856073e-15
positive,4317,s007_015_t00_06,-0.000327269298297,-5.56344892801e-05,2.6559856073e-15
positive,4318,s007_015_t00_07,0.000400583307719,6.77513016346e-05,2.6559856073e-15
positive,4319,s007_015_t01_02,-0.00193093733859,-0.000471667614938,2.6559856073e-15
positive,4320,s007_015_t01_03,0.00051882187844,0.000102593682624,2.6559856073e-15
positive,4321,s007_015_t01_04,-0.00160880859914,-0.000292707457579,2.6559856073e-15
positive,4322,s007_015_t01_05,0.000295108501217,5.1648588261e-05,2.6559856073e-15
positive,4323,s007_015_t01_06,-0.00106762250898,-0.000183286188141,2.6559856073e-15
positive,4324,s007_015_t01_07,-0.000327269298297,-5.56344892801e-05,2.6559856073e-15
positive,4325,s007_015_t02_03,0.00257182782086,0.000628217120283,2.6559856073e-15
positive,4326,s007_015_t02_04,-0.000185389843372,-3.66596466783e-05,2.6559856073e-15
positive,4327,s007_015_t02_05,0.00174501972328,0.000317489779021,2.6559856073e-15
positive,4328,s007_015_t02_06,0.000295108501217,5.1648588261e-05,2.6559856073e-15
positive,4329,s007_015_t02_07,0.00102659615779,0.000176242908837,2.6559856073e-15
positive,4330,s007_015_t03_04,-0.00280083625528,-0.000684156720138,2.6559856073e-15
positive,4331,s007_015_t03_05,-0.000185389843372,-3.66596466783e-05,2.6559856073e-15
positive,4332,s007_015_t03_06,-0.00160880859914,-0.000292707457579,2.6559856073e-15
positive,4333,s007_015_t03_07,-0.000796122970316,-0.000139333930841,2.6559856073e-15
positive,4334,s007_015_t04_05,0.00257182782086,0.000628217120283,2.6559856073e-15
positive,4335,s007_015_t04_06,0.00051882187844,0.000102593682624,2.6559856073e-15
positive,4336,s007_015_t04_07,0.00125854433252,0.000228980198155,2.6559856073e-15
positive,4337,s007_015_t05_06,-0.00193093733859,-0.000471667614938,2.6559856073e-15
positive,4338,s007_015_t05_07,-0.000714119662667,-0.000141212560749,2.6559856073e-15
positive,4339,s007_015_t06_07,0.00104879933705,0.000256188884003,2.6559856073e-15
positive,4340,s007_016_t00_01,0.00388206854498,0.000958099519958,2.6559856073e-15
positive,4341,s007_016_t00_02,-0.00263903780478,-0.000527263240651,2.6559856073e-15
positive,4342,s007_016_t00_03,0.0046550766571,0.000855728095651,2.6559856073e-15
positive,4343,s007_016_t00_04,-0.00294223566683,-0.00052027593231,2.6559856073e-15
positive,4344,s007_016_t00_05,0.00379752676161,0.000658707193398,2.6559856073e-15
positive,4345,s007_016_t00_06,-0.0012100631543,-0.000207838702713,2.6559856073e-15
positive,4346,s007_016_t00_07,0.00148403346545,0.000253599290983,2.6559856073e-15
positive,4347,s007_016_t01_02,-0.00714202014246,-0.00176265977551,2.6559856073e-15
positive,4348,s007_016_t01_03,0.00191674684095,0.000382954025531,2.6559856073e-15
positive,4349,s007_016_t01_04,-0.00595016264744,-0.00109379967854,2.6559856073e-15
positive,4350,s007_016_t01_05,0.00108992272609,0.000192731183587,2.6559856073e-15
positive,4351,s007_016_t01_06,-0.00395042375433,-0.000685228230715,2.6559856073e-15
positive,4352,s007_016_t01_07,-0.0012100631543,-0.000207838702713,2.6559856073e-15
positive,4353,s007_016_t02_03,0.00950973989047,0.00234701606075,2.6559856073e-15
positive,4354,s007_016_t02_04,-0.000685284002273,-0.000136915455758,2.6559856073e-15
positive,4355,s007_016_t02_05,0.0064526925846,0.00118617817578,2.6559856073e-15
positive,4356,s007_016_t02_06,0.00108992272609,0.000192731183588,2.6559856073e-15
positive,4357,s007_016_t02_07,0.00379752676161,0.000658707193398,2.6559856073e-15
positive,4358,s007_016_t03_04,-0.0103562577668,-0.00255593776357,2.6559856073e-15
positive,4359,s007_016_t03_05,-0.000685284002273,-0.000136915455758,2.6559856073e-15
positive,4360,s007_016_t03_06,-0.00595016264744,-0.00109379967854,2.6559856073e-15
positive,4361,s007_016_t03_07,-0.00294223566683,-0.00052027593231,2.6559856073e-15
positive,4362,s007_016_t04_05,0.00950973989047,0.00234701606075,2.6559856073e-15
positive,4363,s007_016_t04_06,0.00191674684095,0.000382954025531,2.6559856073e-15
positive,4364,s007_016_t04_07,0.0046550766571,0.000855728095651,2.6559856073e-15
positive,4365,s007_016_t05_06,-0.00714202014246,-0.00176265977551,2.6559856073e-15
positive,4366,s007_016_t05_07,-0.00263903780478,-0.000527263240651,2.6559856073e-15
positive,4367,s007_016_t06_07,0.00388206854498,0.000958099519957,2.6559856073e-15
positive,4368,s007_017_t00_01,2.06547743637e-17,5.13657900233e-18,2.6559856073e-15
positive,4369,s007_017_t00_02,1.83635874217e-18,3.69696640126e-19,2.6559856073e-15
positive,4370,s007_017_t00_03,3.8381237437e-17,7.10941752703e-18,2.6559856073e-15
positive,4371,s007_017_t00_04,-1.11413066471e-17,-1.9851736492e-18,2.6559856073e-15
positive,4372,s007_017_t00_05,5.48187546749e-17,9.58135259091e-18,2.6559856073e-15
positive,4373,s007_017_t00_06,-2.1316516424e-17,-3.68927231484e-18,2.6559856073e-15
positive,4374,s007_017_t00_07,1.88920351894e-17,3.25303832744e-18,2.6559856073e-15
positive,4375,s007_017_t01_02,-1.69367857658e-17,-4.21196264843e-18,2.6559856073e-15
positive,4376,s007_017_t01_03,2.54230765092e-17,5.11818619712e-18,2.6559856073e-15
positive,4377,s007_017_t01_04,-2.53008846142e-17,-4.68652301326e-18,2.6559856073e-15
positive,4378,s007_017_t01_05,4.21056330912e-17,7.50244077678e-18,2.6559856073e-15
positive,4379,s007_017_t01_06,-3.59892449124e-17,-6.2902859985e-18,2.6559856073e-15
positive,4380,s007_017_t01_07,5.78161983778e-18,1.00063113401e-18,2.6559856073e-15
positive,4381,s007_017_t02_03,4.62631712279e-17,1.15050607538e-17,2.6559856073e-15
positive,4382,s007_017_t02_04,-1.34331843331e-17,-2.70437524004e-18,2.6559856073e-15
positive,4383,s007_017_t02_05,5.73157590564e-17,1.06166890184e-17,2.6559856073e-15
positive,4384,s007_017_t02_06,-2.26547127167e-17,-4.03664849556e-18,2.6559856073e-15
positive,4385,s007_017_t02_07,1.75585251282e-17,3.06892086892e-18,2.6559856073e-15
positive,4386,s007_017_t03_04,-6.49194781342e-17,-1.61446463831e-17,2.6559856073e-15
positive,4387,s007_017_t03_05,2.23798186681e-17,4.50551604011e-18,2.6559856073e-15
positive,4388,s007_017_t03_06,-5.78745861817e-17,-1.07202014538e-17,2.6559856073e-15
positive,4389,s007_017_t03_07,-1.60882656061e-17,-2.86662973691e-18,2.6559856073e-15
positive,4390,s007_017_t04_05,9.33658914036e-17,2.32189066253e-17,2.6559856073e-15
positive,4391,s007_017_t04_06,-1.06029988547e-17,-2.1346009153e-18,2.6559856073e-15
positive,4392,s007_017_t04_07,3.02153016191e-17,5.59682827496e-18,2.6559856073e-15
positive,4393,s007_017_t05_06,-1.07596521269e-16,-2.67578828091e-17,2.6559856073e-15
positive,4394,s007_017_t05_07,-3.97108775573e-17,-7.99461329221e-18,2.6559856073e-15
positive,4395,s007_017_t06_07,5.82869873593e-17,1.44952305024e-17,2.6559856073e-15
positive,4396,s007_018_t00_01,0.00388206854498,0.000958099519958,2.6559856073e-15
positive,4397,s007_018_t00_02,-0.00263903780478,-0.000527263240651,2.6559856073e-15
positive,4398,s007_018_t00_03,0.0046550766571,0.000855728095651,2.6559856073e-15
positive,4399,s007_018_t00_04,-0.00294223566683,-0.00052027593231,2.6559856073e-15
positive,4400,s007_018_t00_05,0.00379752676161,0.000658707193398,2.6559856073e-15
positive,4401,s007_018_t00_06,-0.0012100631543,-0.000207838702713,2.6559856073e-15
positive,4402,s007_018_t00_07,0.00148403346545,0.000253599290983,2.6559856073e-15
positive,4403,s007_018_t01_02,-0.00714202014246,-0.00176265977551,2.6559856073e-15
positive,4404,s007_018_t01_03,0.00191674684095,0.000382954025531,2.6559856073e-15
positive,4405,s007_018_t01_04,-0.00595016264744,-0.00109379967854,2.6559856073e-15
positive,4406,s007_018_t01_05,0.00108992272609,0.000192731183587,2.6559856073e-15
positive,4407,s007_018_t01_06,-0.00395042375433,-0.000685228230715,2.6559856073e-15
positive,4408,s007_018_t01_07,-0.0012100631543,-0.000207838702713,2.6559856073e-15
positive,4409,s007_018_t02_03,0.00950973989047,0.00234701606075,2.6559856073e-15
positive,4410,s007_018_t02_04,-0.000685284002273,-0.000136915455758,2.6559856073e-15
